"Date","Workout.Name","Exercise.Name","Set.Order","Reps","Weight","Workout.Notes","DurationInMinutes","Owner","Body.Part"
"2025-01-02 15:10:21","Afternoon Workout","Bench Press (Barbell)",6,12,50,"",65,"Yahor","Chest"
"2025-01-02 15:10:21","Afternoon Workout","Incline Bench Press (Dumbbell)",1,15,12.5,"",65,"Yahor","Chest"
"2025-01-02 15:10:21","Afternoon Workout","Incline Bench Press (Dumbbell)",2,12,15,"",65,"Yahor","Chest"
"2025-01-02 15:10:21","Afternoon Workout","Incline Bench Press (Dumbbell)",3,10,17.5,"",65,"Yahor","Chest"
"2025-01-02 15:10:21","Afternoon Workout","Incline Bench Press (Dumbbell)",4,8,20,"",65,"Yahor","Chest"
"2025-01-02 15:10:21","Afternoon Workout","Chest Dip",1,2,NA,"",65,"Yahor","Chest"
"2025-01-02 15:10:21","Afternoon Workout","Chest Dip",2,4,NA,"",65,"Yahor","Chest"
"2025-01-02 15:10:21","Afternoon Workout","Chest Dip",3,6,NA,"",65,"Yahor","Chest"
"2025-01-02 15:10:21","Afternoon Workout","Chest Dip",4,8,NA,"",65,"Yahor","Chest"
"2025-01-02 15:10:21","Afternoon Workout","Chest Dip",5,10,NA,"",65,"Yahor","Chest"
"2025-01-02 15:10:21","Afternoon Workout","Chest Dip",6,12,NA,"",65,"Yahor","Chest"
"2025-01-02 15:10:21","Afternoon Workout","Chest Dip",7,14,NA,"",65,"Yahor","Chest"
"2025-01-02 15:10:21","Afternoon Workout","Chest Dip",8,16,NA,"",65,"Yahor","Chest"
"2025-01-02 15:10:21","Afternoon Workout","Chest Dip",9,18,NA,"",65,"Yahor","Chest"
"2025-01-02 15:10:21","Afternoon Workout","Chest Dip",10,20,NA,"",65,"Yahor","Chest"
"2025-01-02 15:10:21","Afternoon Workout","Lateral Raise (Cable)",1,15,9,"",65,"Yahor","Shoulders"
"2025-01-02 15:10:21","Afternoon Workout","Lateral Raise (Cable)",2,15,9,"",65,"Yahor","Shoulders"
"2025-01-02 15:10:21","Afternoon Workout","Lateral Raise (Cable)",3,15,9,"",65,"Yahor","Shoulders"
"2025-01-02 15:10:21","Afternoon Workout","Lateral Raise (Cable)",4,15,9,"",65,"Yahor","Shoulders"
"2025-01-02 15:10:21","Afternoon Workout","Triceps Extension (Cable)",1,15,25,"",65,"Yahor","Arms"
"2025-01-02 15:10:21","Afternoon Workout","Triceps Extension (Cable)",2,15,25,"",65,"Yahor","Arms"
"2025-01-02 15:10:21","Afternoon Workout","Triceps Extension (Cable)",3,15,25,"",65,"Yahor","Arms"
"2025-01-02 15:10:21","Afternoon Workout","Triceps Extension (Cable)",4,15,25,"",65,"Yahor","Arms"
"2025-01-02 15:10:21","Afternoon Workout","Triceps Extension (Cable)",5,12,25,"",65,"Yahor","Arms"
"2025-01-02 15:10:21","Afternoon Workout","Triceps Extension (Cable)",6,12,25,"",65,"Yahor","Arms"
"2025-01-02 15:10:21","Afternoon Workout","Triceps Extension (Cable)",7,12,25,"",65,"Yahor","Arms"
"2025-01-04 12:07:09","Afternoon Workout","Back Extension",1,12,NA,"",90,"Yahor","Back"
"2025-01-04 12:07:09","Afternoon Workout","Back Extension",2,12,15,"",90,"Yahor","Back"
"2025-01-04 12:07:09","Afternoon Workout","Back Extension",3,12,15,"",90,"Yahor","Back"
"2025-01-04 12:07:09","Afternoon Workout","Back Extension",4,12,15,"",90,"Yahor","Back"
"2025-01-04 12:07:09","Afternoon Workout","Deadlift (Barbell)",1,10,20,"",90,"Yahor","Back"
"2025-01-04 12:07:09","Afternoon Workout","Deadlift (Barbell)",2,5,50,"",90,"Yahor","Back"
"2025-01-04 12:07:09","Afternoon Workout","Deadlift (Barbell)",3,3,80,"",90,"Yahor","Back"
"2025-01-04 12:07:09","Afternoon Workout","Deadlift (Barbell)",4,3,100,"",90,"Yahor","Back"
"2025-01-04 12:07:09","Afternoon Workout","Deadlift (Barbell)",5,3,120,"",90,"Yahor","Back"
"2025-01-04 12:07:09","Afternoon Workout","Deadlift (Barbell)",6,3,120,"",90,"Yahor","Back"
"2025-01-04 12:07:09","Afternoon Workout","Deadlift (Barbell)",7,3,120,"",90,"Yahor","Back"
"2025-01-04 12:07:09","Afternoon Workout","Squat (Barbell)",1,12,20,"",90,"Yahor","Legs"
"2025-01-04 12:07:09","Afternoon Workout","Squat (Barbell)",2,10,50,"",90,"Yahor","Legs"
"2025-01-04 12:07:09","Afternoon Workout","Squat (Barbell)",3,5,80,"",90,"Yahor","Legs"
"2025-01-04 12:07:09","Afternoon Workout","Squat (Barbell)",4,3,90,"",90,"Yahor","Legs"
"2025-01-04 12:07:09","Afternoon Workout","Squat (Barbell)",5,3,90,"",90,"Yahor","Legs"
"2025-01-04 12:07:09","Afternoon Workout","Squat (Barbell)",6,3,90,"",90,"Yahor","Legs"
"2025-01-04 12:07:09","Afternoon Workout","Leg Extension (Machine)",1,15,50,"",90,"Yahor","Legs"
"2025-01-04 12:07:09","Afternoon Workout","Leg Extension (Machine)",2,15,50,"",90,"Yahor","Legs"
"2025-01-04 12:07:09","Afternoon Workout","Leg Extension (Machine)",3,15,50,"",90,"Yahor","Legs"
"2025-01-04 12:07:09","Afternoon Workout","Lying Leg Curl (Machine)",1,15,15,"",90,"Yahor","Legs"
"2025-01-04 12:07:09","Afternoon Workout","Lying Leg Curl (Machine)",2,15,20,"",90,"Yahor","Legs"
"2025-01-04 12:07:09","Afternoon Workout","Lying Leg Curl (Machine)",3,15,20,"",90,"Yahor","Legs"
"2025-01-04 12:07:09","Afternoon Workout","Standing Calf Raise (Barbell)",1,20,0,"",90,"Yahor","Legs"
"2025-01-04 12:07:09","Afternoon Workout","Standing Calf Raise (Barbell)",2,40,12.5,"",90,"Yahor","Legs"
"2025-01-04 12:07:09","Afternoon Workout","Standing Calf Raise (Barbell)",3,30,12.5,"",90,"Yahor","Legs"
"2025-01-04 12:07:09","Afternoon Workout","Standing Calf Raise (Barbell)",4,30,12.5,"",90,"Yahor","Legs"
"2025-01-08 18:11:42","Evening Workout","Bench Press (Barbell)",1,15,20,"",51,"Yahor","Chest"
"2025-01-08 18:11:42","Evening Workout","Bench Press (Barbell)",2,12,40,"",51,"Yahor","Chest"
"2025-01-08 18:11:42","Evening Workout","Bench Press (Barbell)",3,8,60,"",51,"Yahor","Chest"
"2025-01-08 18:11:42","Evening Workout","Bench Press (Barbell)",4,5,75,"",51,"Yahor","Chest"
"2025-01-08 18:11:42","Evening Workout","Bench Press (Barbell)",5,5,70,"",51,"Yahor","Chest"
"2025-01-08 18:11:42","Evening Workout","Bench Press (Barbell)",6,5,70,"",51,"Yahor","Chest"
"2025-01-08 18:11:42","Evening Workout","Incline Chest Fly (Dumbbell)",1,12,11,"",51,"Yahor","Chest"
"2025-01-08 18:11:42","Evening Workout","Incline Chest Fly (Dumbbell)",2,12,11,"",51,"Yahor","Chest"
"2025-01-08 18:11:42","Evening Workout","Incline Chest Fly (Dumbbell)",3,9,11,"",51,"Yahor","Chest"
"2025-01-08 18:11:42","Evening Workout","Pull Up",1,12,NA,"",51,"Yahor","Back"
"2025-01-08 18:11:42","Evening Workout","Pull Up",2,12,NA,"",51,"Yahor","Back"
"2025-01-08 18:11:42","Evening Workout","Pull Up",3,12,NA,"",51,"Yahor","Back"
"2025-01-08 18:11:42","Evening Workout","Pull Up",4,12,NA,"",51,"Yahor","Back"
"2025-01-08 18:11:42","Evening Workout","Pull Up",5,12,NA,"",51,"Yahor","Back"
"2025-01-08 18:11:42","Evening Workout","Lat Pulldown (Cable)",1,12,30,"",51,"Yahor","Back"
"2025-01-08 18:11:42","Evening Workout","Lat Pulldown (Cable)",2,12,40,"",51,"Yahor","Back"
"2025-01-08 18:11:42","Evening Workout","Lat Pulldown (Cable)",3,12,40,"",51,"Yahor","Back"
"2025-01-08 18:11:42","Evening Workout","Bicep Curl (Barbell)",1,10,10,"",51,"Yahor","Arms"
"2025-01-08 18:11:42","Evening Workout","Bicep Curl (Barbell)",2,12,30,"",51,"Yahor","Arms"
"2025-01-08 18:11:42","Evening Workout","Bicep Curl (Barbell)",3,12,30,"",51,"Yahor","Arms"
"2025-01-08 18:11:42","Evening Workout","Bicep Curl (Barbell)",4,12,30,"",51,"Yahor","Arms"
"2025-01-08 18:11:42","Evening Workout","Bicep Curl (Barbell)",5,12,20,"",51,"Yahor","Arms"
"2025-01-08 18:11:42","Evening Workout","Bicep Curl (Barbell)",6,12,20,"",51,"Yahor","Arms"
"2025-01-08 18:11:42","Evening Workout","Bicep Curl (Barbell)",7,12,20,"",51,"Yahor","Arms"
"2025-01-10 17:26:52","Afternoon Workout","Back Extension",1,10,NA,"",56,"Yahor","Back"
"2025-01-10 17:26:52","Afternoon Workout","Back Extension",2,12,5,"",56,"Yahor","Back"
"2025-01-10 17:26:52","Afternoon Workout","Back Extension",3,12,5,"",56,"Yahor","Back"
"2025-01-10 17:26:52","Afternoon Workout","Back Extension",4,12,5,"",56,"Yahor","Back"
"2025-01-10 17:26:52","Afternoon Workout","Deadlift (Barbell)",1,8,20,"",56,"Yahor","Back"
"2025-01-10 17:26:52","Afternoon Workout","Deadlift (Barbell)",2,8,60,"",56,"Yahor","Back"
"2025-01-10 17:26:52","Afternoon Workout","Deadlift (Barbell)",3,3,90,"",56,"Yahor","Back"
"2025-01-10 17:26:52","Afternoon Workout","Deadlift (Barbell)",4,3,120,"",56,"Yahor","Back"
"2025-01-10 17:26:52","Afternoon Workout","Deadlift (Barbell)",5,3,125,"",56,"Yahor","Back"
"2025-01-10 17:26:52","Afternoon Workout","Deadlift (Barbell)",6,3,125,"",56,"Yahor","Back"
"2025-01-10 17:26:52","Afternoon Workout","Deadlift (Barbell)",7,8,60,"",56,"Yahor","Back"
"2025-01-10 17:26:52","Afternoon Workout","Squat (Barbell)",1,12,20,"",56,"Yahor","Legs"
"2025-01-10 17:26:52","Afternoon Workout","Squat (Barbell)",2,8,50,"",56,"Yahor","Legs"
"2025-01-10 17:26:52","Afternoon Workout","Squat (Barbell)",3,6,80,"",56,"Yahor","Legs"
"2025-01-10 17:26:52","Afternoon Workout","Squat (Barbell)",4,6,80,"",56,"Yahor","Legs"
"2025-01-10 17:26:52","Afternoon Workout","Leg Extension (Machine)",1,15,20,"",56,"Yahor","Legs"
"2025-01-10 17:26:52","Afternoon Workout","Leg Extension (Machine)",2,15,20,"",56,"Yahor","Legs"
"2025-01-10 17:26:52","Afternoon Workout","Leg Extension (Machine)",3,15,20,"",56,"Yahor","Legs"
"2025-01-10 17:26:52","Afternoon Workout","Leg Extension (Machine)",4,15,20,"",56,"Yahor","Legs"
"2025-01-10 17:26:52","Afternoon Workout","Standing Calf Raise (Barbell)",1,20,20,"",56,"Yahor","Legs"
"2025-01-10 17:26:52","Afternoon Workout","Standing Calf Raise (Barbell)",2,20,30,"",56,"Yahor","Legs"
"2025-01-10 17:26:52","Afternoon Workout","Standing Calf Raise (Barbell)",3,20,30,"",56,"Yahor","Legs"
"2025-01-10 17:26:52","Afternoon Workout","Standing Calf Raise (Barbell)",4,20,30,"",56,"Yahor","Legs"
"2025-01-13 12:26:26","Midday Workout","Bench Press (Barbell)",1,12,20,"",70,"Yahor","Chest"
"2025-01-13 12:26:26","Midday Workout","Bench Press (Barbell)",2,12,40,"",70,"Yahor","Chest"
"2025-01-13 12:26:26","Midday Workout","Bench Press (Barbell)",3,10,60,"",70,"Yahor","Chest"
"2025-01-13 12:26:26","Midday Workout","Bench Press (Barbell)",4,8,70,"",70,"Yahor","Chest"
"2025-01-13 12:26:26","Midday Workout","Bench Press (Barbell)",5,6,70,"",70,"Yahor","Chest"
"2025-01-13 12:26:26","Midday Workout","Bench Press (Barbell)",6,6,70,"",70,"Yahor","Chest"
"2025-01-13 12:26:26","Midday Workout","Bench Press (Barbell)",7,5,60,"",70,"Yahor","Chest"
"2025-01-13 12:26:26","Midday Workout","Incline Bench Press (Dumbbell)",1,12,13.5,"",70,"Yahor","Chest"
"2025-01-13 12:26:26","Midday Workout","Incline Bench Press (Dumbbell)",2,10,16,"",70,"Yahor","Chest"
"2025-01-13 12:26:26","Midday Workout","Incline Bench Press (Dumbbell)",3,8,19,"",70,"Yahor","Chest"
"2025-01-13 12:26:26","Midday Workout","Incline Bench Press (Dumbbell)",4,10,22,"",70,"Yahor","Chest"
"2025-01-13 12:26:26","Midday Workout","Chest Dip",1,5,NA,"",70,"Yahor","Chest"
"2025-01-13 12:26:26","Midday Workout","Chest Dip",2,7,NA,"",70,"Yahor","Chest"
"2025-01-13 12:26:26","Midday Workout","Chest Dip",3,9,NA,"",70,"Yahor","Chest"
"2025-01-13 12:26:26","Midday Workout","Chest Dip",4,11,NA,"",70,"Yahor","Chest"
"2025-01-13 12:26:26","Midday Workout","Chest Dip",5,13,NA,"",70,"Yahor","Chest"
"2025-01-13 12:26:26","Midday Workout","Chest Dip",6,15,NA,"",70,"Yahor","Chest"
"2025-01-13 12:26:26","Midday Workout","Lateral Raise (Cable)",1,15,9,"",70,"Yahor","Shoulders"
"2025-01-13 12:26:26","Midday Workout","Lateral Raise (Cable)",2,15,9,"",70,"Yahor","Shoulders"
"2025-01-13 12:26:26","Midday Workout","Lateral Raise (Cable)",3,15,9,"",70,"Yahor","Shoulders"
"2025-01-13 12:26:26","Midday Workout","Lateral Raise (Cable)",4,15,9,"",70,"Yahor","Shoulders"
"2025-01-13 12:26:26","Midday Workout","Triceps Extension (Cable)",1,15,25,"",70,"Yahor","Arms"
"2025-01-13 12:26:26","Midday Workout","Triceps Extension (Cable)",2,15,30,"",70,"Yahor","Arms"
"2025-01-13 12:26:26","Midday Workout","Triceps Extension (Cable)",3,15,30,"",70,"Yahor","Arms"
"2025-01-13 12:26:26","Midday Workout","Triceps Extension (Cable)",4,15,30,"",70,"Yahor","Arms"
"2025-01-13 12:26:26","Midday Workout","Triceps Extension (Cable)",5,12,25,"",70,"Yahor","Arms"
"2025-01-13 12:26:26","Midday Workout","Triceps Extension (Cable)",6,12,25,"",70,"Yahor","Arms"
"2025-01-13 12:26:26","Midday Workout","Triceps Extension (Cable)",7,12,25,"",70,"Yahor","Arms"
"2025-01-15 11:14:06","Morning Workout","Back Extension",1,12,NA,"",61,"Yahor","Back"
"2025-01-15 11:14:06","Morning Workout","Back Extension",2,12,15,"",61,"Yahor","Back"
"2025-01-15 11:14:06","Morning Workout","Back Extension",3,12,15,"",61,"Yahor","Back"
"2025-01-15 11:14:06","Morning Workout","Back Extension",4,15,15,"",61,"Yahor","Back"
"2025-01-15 11:14:06","Morning Workout","Deadlift (Barbell)",1,10,20,"",61,"Yahor","Back"
"2025-01-15 11:14:06","Morning Workout","Deadlift (Barbell)",2,8,50,"",61,"Yahor","Back"
"2025-01-15 11:14:06","Morning Workout","Deadlift (Barbell)",3,3,80,"",61,"Yahor","Back"
"2025-01-15 11:14:06","Morning Workout","Deadlift (Barbell)",4,3,100,"",61,"Yahor","Back"
"2025-01-15 11:14:06","Morning Workout","Deadlift (Barbell)",5,6,120,"",61,"Yahor","Back"
"2025-01-15 11:14:06","Morning Workout","Deadlift (Barbell)",6,3,150,"",61,"Yahor","Back"
"2025-01-15 11:14:06","Morning Workout","Pull Up",1,12,NA,"",61,"Yahor","Back"
"2025-01-15 11:14:06","Morning Workout","Pull Up",2,12,NA,"",61,"Yahor","Back"
"2025-01-15 11:14:06","Morning Workout","Pull Up",3,12,NA,"",61,"Yahor","Back"
"2025-01-15 11:14:06","Morning Workout","Pull Up",4,12,NA,"",61,"Yahor","Back"
"2025-01-19 13:00:28","Midday Workout","Bench Press (Barbell)",1,20,20,"",53,"Yahor","Chest"
"2025-01-19 13:00:28","Midday Workout","Bench Press (Barbell)",2,12,40,"",53,"Yahor","Chest"
"2025-01-19 13:00:28","Midday Workout","Bench Press (Barbell)",3,10,60,"",53,"Yahor","Chest"
"2025-01-19 13:00:28","Midday Workout","Bench Press (Barbell)",4,5,70,"",53,"Yahor","Chest"
"2025-01-19 13:00:28","Midday Workout","Bench Press (Barbell)",5,5,70,"",53,"Yahor","Chest"
"2025-01-19 13:00:28","Midday Workout","Bench Press (Barbell)",6,5,70,"",53,"Yahor","Chest"
"2025-01-19 13:00:28","Midday Workout","Chest Fly (Band)",1,12,10,"",53,"Yahor","Chest"
"2025-01-19 13:00:28","Midday Workout","Chest Fly (Band)",2,15,15,"",53,"Yahor","Chest"
"2025-01-19 13:00:28","Midday Workout","Chest Fly (Band)",3,15,15,"",53,"Yahor","Chest"
"2025-01-19 13:00:28","Midday Workout","Lateral Raise (Cable)",1,15,9,"",53,"Yahor","Shoulders"
"2025-01-19 13:00:28","Midday Workout","Lateral Raise (Cable)",2,15,9,"",53,"Yahor","Shoulders"
"2025-01-19 13:00:28","Midday Workout","Lateral Raise (Cable)",3,15,9,"",53,"Yahor","Shoulders"
"2025-01-19 13:00:28","Midday Workout","Bicep Curl (Barbell)",1,15,10,"",53,"Yahor","Arms"
"2025-01-19 13:00:28","Midday Workout","Bicep Curl (Barbell)",2,12,30,"",53,"Yahor","Arms"
"2025-01-19 13:00:28","Midday Workout","Bicep Curl (Barbell)",3,12,30,"",53,"Yahor","Arms"
"2025-01-19 13:00:28","Midday Workout","Bicep Curl (Barbell)",4,12,30,"",53,"Yahor","Arms"
"2025-01-19 13:00:28","Midday Workout","Triceps Extension (Cable)",1,12,20,"",53,"Yahor","Arms"
"2025-01-19 13:00:28","Midday Workout","Triceps Extension (Cable)",2,15,30,"",53,"Yahor","Arms"
"2025-01-19 13:00:28","Midday Workout","Triceps Extension (Cable)",3,15,30,"",53,"Yahor","Arms"
"2025-01-19 13:00:28","Midday Workout","Triceps Extension (Cable)",4,15,30,"",53,"Yahor","Arms"
"2025-01-19 13:00:28","Midday Workout","Triceps Extension (Cable)",5,15,25,"",53,"Yahor","Arms"
"2025-01-19 13:00:28","Midday Workout","Triceps Extension (Cable)",6,15,25,"",53,"Yahor","Arms"
"2025-01-19 13:00:28","Midday Workout","Triceps Extension (Cable)",7,15,25,"",53,"Yahor","Arms"
"2025-01-19 13:00:28","Midday Workout","Bicep Curl (Dumbbell)",1,12,13.5,"",53,"Yahor","Arms"
"2025-01-19 13:00:28","Midday Workout","Bicep Curl (Dumbbell)",2,12,13.5,"",53,"Yahor","Arms"
"2025-01-19 13:00:28","Midday Workout","Bicep Curl (Dumbbell)",3,12,13.5,"",53,"Yahor","Arms"
