outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Cocaine Use in the Past Year,18 or Older,2004-06,"Kansas West",0.0202289372,0.0131863635,0.0309149748
Cocaine Use in the Past Year,18 to 25,2004-06,"Kansas West",0.0624612683,0.0393144511,0.0978479928
Cocaine Use in the Past Year,26 or Older,2004-06,"Kansas West",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,12 or Older,2004-06,"Kansas Wichita (Sedgwick)",0.0275462008,0.0186977835,0.0404095517
Cocaine Use in the Past Year,12 to 17,2004-06,"Kansas Wichita (Sedgwick)",0.0147038894,0.0081250135,0.0264675768
Cocaine Use in the Past Year,18 or Older,2004-06,"Kansas Wichita (Sedgwick)",0.0290265149,0.0193805567,0.0432615931
Cocaine Use in the Past Year,18 to 25,2004-06,"Kansas Wichita (Sedgwick)",0.0672722079,0.0443728179,0.1007434091
Cocaine Use in the Past Year,26 or Older,2004-06,"Kansas Wichita (Sedgwick)",0.0218469776,0.0126747492,0.0374053264
Cocaine Use in the Past Year,12 or Older,2004-06,"Kentucky",0.0228452958,0.0183101837,0.0284710987
Cocaine Use in the Past Year,12 to 17,2004-06,"Kentucky",0.0157168474,0.0113696991,0.0216896413
Cocaine Use in the Past Year,18 or Older,2004-06,"Kentucky",0.0236139637,0.0186868899,0.0298006818
Cocaine Use in the Past Year,18 to 25,2004-06,"Kentucky",0.0667780861,0.0532353992,0.0834622226
Cocaine Use in the Past Year,26 or Older,2004-06,"Kentucky",0.01644958,0.0118104161,0.0228688486
Cocaine Use in the Past Year,12 or Older,2004-06,"Kentucky Adanta, Cumberland River, and Lifeskills",0.0181014671,0.0123561568,0.0264466718
Cocaine Use in the Past Year,12 to 17,2004-06,"Kentucky Adanta, Cumberland River, and Lifeskills",0.0161472457,0.00913532,0.0283870697
Cocaine Use in the Past Year,18 or Older,2004-06,"Kentucky Adanta, Cumberland River, and Lifeskills",0.0183142353,0.0121577184,0.0275015418
Cocaine Use in the Past Year,18 to 25,2004-06,"Kentucky Adanta, Cumberland River, and Lifeskills",0.0562901234,0.0367236994,0.0853577776
Cocaine Use in the Past Year,26 or Older,2004-06,"Kentucky Adanta, Cumberland River, and Lifeskills",0.012041314,0.0068791538,0.0209952983
Cocaine Use in the Past Year,12 or Older,2004-06,"Kentucky Bluegrass, Comprehend, and North Key",0.028278163,0.020281701,0.0393009167
Cocaine Use in the Past Year,12 to 17,2004-06,"Kentucky Bluegrass, Comprehend, and North Key",0.0166844846,0.0097979974,0.0282729154
Cocaine Use in the Past Year,18 or Older,2004-06,"Kentucky Bluegrass, Comprehend, and North Key",0.0295209428,0.020878408,0.0415890614
Cocaine Use in the Past Year,18 to 25,2004-06,"Kentucky Bluegrass, Comprehend, and North Key",0.0757769866,0.0542764335,0.1048503013
Cocaine Use in the Past Year,26 or Older,2004-06,"Kentucky Bluegrass, Comprehend, and North Key",0.0210353495,0.0129721804,0.0339380463
Cocaine Use in the Past Year,12 or Older,2004-06,"Kentucky Communicare and River Valley",0.0194136274,0.0130586773,0.028771032
Cocaine Use in the Past Year,12 to 17,2004-06,"Kentucky Communicare and River Valley",0.0158324974,0.0090118761,0.0276711507
Cocaine Use in the Past Year,18 or Older,2004-06,"Kentucky Communicare and River Valley",0.0198381322,0.0130011947,0.0301605438
Cocaine Use in the Past Year,18 to 25,2004-06,"Kentucky Communicare and River Valley",0.0617152672,0.0396861488,0.0947656982
Cocaine Use in the Past Year,26 or Older,2004-06,"Kentucky Communicare and River Valley",0.0131018684,0.0074316176,0.0229982214
Cocaine Use in the Past Year,12 or Older,2004-06,"Kentucky Four Rivers and Pennyroyal",0.0190603073,0.0124713761,0.0290280058
Cocaine Use in the Past Year,12 to 17,2004-06,"Kentucky Four Rivers and Pennyroyal",0.0161467111,0.009176809,0.0282593586
Cocaine Use in the Past Year,18 or Older,2004-06,"Kentucky Four Rivers and Pennyroyal",0.0193588084,0.0122959595,0.0303539098
Cocaine Use in the Past Year,18 to 25,2004-06,"Kentucky Four Rivers and Pennyroyal",0.0568493205,0.0356656856,0.0894479162
Cocaine Use in the Past Year,26 or Older,2004-06,"Kentucky Four Rivers and Pennyroyal",0.0131140132,0.0072028331,0.0237602462
Cocaine Use in the Past Year,12 or Older,2004-06,"Kentucky Kentucky River, Mountain, and Pathways",0.0197237531,0.0133658076,0.0290171447
Cocaine Use in the Past Year,12 to 17,2004-06,"Kentucky Kentucky River, Mountain, and Pathways",0.0148309769,0.0083099381,0.0263333723
Cocaine Use in the Past Year,18 or Older,2004-06,"Kentucky Kentucky River, Mountain, and Pathways",0.0202461785,0.0134210447,0.0304350909
Cocaine Use in the Past Year,18 to 25,2004-06,"Kentucky Kentucky River, Mountain, and Pathways",0.0609942913,0.0401078997,0.0917181042
Cocaine Use in the Past Year,26 or Older,2004-06,"Kentucky Kentucky River, Mountain, and Pathways",0.0135806375,0.0077771237,0.0236118419
Cocaine Use in the Past Year,12 or Older,2004-06,"Kentucky Centerstone",0.0246255405,0.0173331436,0.034877101
Cocaine Use in the Past Year,12 to 17,2004-06,"Kentucky Centerstone",0.0142953838,0.0084542905,0.0240741224
Cocaine Use in the Past Year,18 or Older,2004-06,"Kentucky Centerstone",0.0257123862,0.0178053249,0.0369985756
Cocaine Use in the Past Year,18 to 25,2004-06,"Kentucky Centerstone",0.0728791109,0.0495617526,0.1059437829
Cocaine Use in the Past Year,26 or Older,2004-06,"Kentucky Centerstone",0.0187430886,0.0115454671,0.0302903143
Cocaine Use in the Past Year,12 or Older,2004-06,"Louisiana",0.02124072,0.0166596701,0.027046812
Cocaine Use in the Past Year,12 to 17,2004-06,"Louisiana",0.0117769836,0.0081438098,0.0170032286
Cocaine Use in the Past Year,18 or Older,2004-06,"Louisiana",0.0223929545,0.0173271961,0.0288961817
Cocaine Use in the Past Year,18 to 25,2004-06,"Louisiana",0.0532000595,0.0417689726,0.0675390405
Cocaine Use in the Past Year,26 or Older,2004-06,"Louisiana",0.0162617163,0.0113250061,0.0232996848
Cocaine Use in the Past Year,12 or Older,2004-06,"Louisiana Region 10 (Jefferson)",0.0204325572,0.0130124872,0.0319467976
Cocaine Use in the Past Year,12 to 17,2004-06,"Louisiana Region 10 (Jefferson)",0.0126096341,0.0068200695,0.0231991649
Cocaine Use in the Past Year,18 or Older,2004-06,"Louisiana Region 10 (Jefferson)",0.0212734718,0.0132306119,0.0340369226
Cocaine Use in the Past Year,18 to 25,2004-06,"Louisiana Region 10 (Jefferson)",0.0473201804,0.0294676305,0.0751509568
Cocaine Use in the Past Year,26 or Older,2004-06,"Louisiana Region 10 (Jefferson)",0.016816144,0.009170797,0.0306380449
Cocaine Use in the Past Year,12 or Older,2004-06,"Louisiana Regions 2 and 9",0.0222880327,0.0158749887,0.0312096054
Cocaine Use in the Past Year,12 to 17,2004-06,"Louisiana Regions 2 and 9",0.0144092531,0.0083305494,0.0248125333
Cocaine Use in the Past Year,18 or Older,2004-06,"Louisiana Regions 2 and 9",0.0232634388,0.0162653576,0.033170881
Cocaine Use in the Past Year,18 to 25,2004-06,"Louisiana Regions 2 and 9",0.0637570525,0.0437970586,0.0919389468
Cocaine Use in the Past Year,26 or Older,2004-06,"Louisiana Regions 2 and 9",0.0146813438,0.0087614601,0.0245022611
Cocaine Use in the Past Year,12 or Older,2004-06,"Louisiana Regions 7 and 8",0.0197342497,0.013220551,0.0293617228
Cocaine Use in the Past Year,12 to 17,2004-06,"Louisiana Regions 7 and 8",0.0097347676,0.0054291597,0.0173952266
Cocaine Use in the Past Year,18 or Older,2004-06,"Louisiana Regions 7 and 8",0.0209675757,0.0137807847,0.0317815557
Cocaine Use in the Past Year,18 to 25,2004-06,"Louisiana Regions 7 and 8",0.0483749818,0.0324944229,0.0714435288
Cocaine Use in the Past Year,26 or Older,2004-06,"Louisiana Regions 7 and 8",0.0154455482,0.008645332,0.0274465667
Cocaine Use in the Past Year,12 or Older,2004-06,"Louisiana Region 1",0.0240687922,0.0147441414,0.0390568674
Cocaine Use in the Past Year,12 to 17,2004-06,"Louisiana Region 1",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2004-06,"Louisiana Region 1",0.0260653178,0.0157510381,0.04283974
Cocaine Use in the Past Year,18 to 25,2004-06,"Louisiana Region 1",0.0389185065,0.0240685808,0.0623452912
Cocaine Use in the Past Year,26 or Older,2004-06,"Louisiana Region 1",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,12 or Older,2004-06,"Louisiana Region 3",0.0211287774,0.0142818803,0.0311544101
Cocaine Use in the Past Year,12 to 17,2004-06,"Louisiana Region 3",0.0131614341,0.0072483983,0.0237825978
Cocaine Use in the Past Year,18 or Older,2004-06,"Louisiana Region 3",0.0221851698,0.014677651,0.0334025555
Cocaine Use in the Past Year,18 to 25,2004-06,"Louisiana Region 3",0.0577483759,0.0379601981,0.0869198982
Cocaine Use in the Past Year,26 or Older,2004-06,"Louisiana Region 3",0.0152544808,0.0085539297,0.0270605167
Cocaine Use in the Past Year,12 or Older,2004-06,"Louisiana Region 4",0.0202629628,0.0134098144,0.0305101355
Cocaine Use in the Past Year,12 to 17,2004-06,"Louisiana Region 4",0.0118958224,0.0064729188,0.0217624287
Cocaine Use in the Past Year,18 or Older,2004-06,"Louisiana Region 4",0.02133523,0.0138013742,0.0328446801
Cocaine Use in the Past Year,18 to 25,2004-06,"Louisiana Region 4",0.0517501309,0.0339514934,0.0781248973
Cocaine Use in the Past Year,26 or Older,2004-06,"Louisiana Region 4",0.0152048369,0.0084010793,0.0273666619
Cocaine Use in the Past Year,12 or Older,2004-06,"Louisiana Regions 5 and 6",0.0204677708,0.0139124622,0.0300178005
Cocaine Use in the Past Year,12 to 17,2004-06,"Louisiana Regions 5 and 6",0.012680327,0.0070036505,0.0228522385
Cocaine Use in the Past Year,18 or Older,2004-06,"Louisiana Regions 5 and 6",0.0213910171,0.0142265912,0.0320461151
Cocaine Use in the Past Year,18 to 25,2004-06,"Louisiana Regions 5 and 6",0.0564699642,0.0369594169,0.0853669802
Cocaine Use in the Past Year,26 or Older,2004-06,"Louisiana Regions 5 and 6",0.0146585372,0.0084939092,0.0251836305
Cocaine Use in the Past Year,12 or Older,2004-06,"Maine",0.0236266244,0.0191936938,0.0290530473
Cocaine Use in the Past Year,12 to 17,2004-06,"Maine",0.0176398518,0.0126010141,0.0246433099
Cocaine Use in the Past Year,18 or Older,2004-06,"Maine",0.0242531467,0.0194477022,0.0302094139
Cocaine Use in the Past Year,18 to 25,2004-06,"Maine",0.0873381614,0.0711450869,0.1067931331
Cocaine Use in the Past Year,26 or Older,2004-06,"Maine",0.014706014,0.0103501196,0.0208564724
Cocaine Use in the Past Year,12 or Older,2004-06,"Maine Cumberland",0.0293980475,0.021135853,0.0407555351
Cocaine Use in the Past Year,12 to 17,2004-06,"Maine Cumberland",0.0198500032,0.0115170441,0.0340047227
Cocaine Use in the Past Year,18 or Older,2004-06,"Maine Cumberland",0.0303519111,0.0214787744,0.0427305745
Cocaine Use in the Past Year,18 to 25,2004-06,"Maine Cumberland",0.1065656921,0.0767719596,0.1460921656
Cocaine Use in the Past Year,26 or Older,2004-06,"Maine Cumberland",0.0186163964,0.0110041377,0.0313277327
Cocaine Use in the Past Year,12 or Older,2004-06,"Maine Aroostook/Downeast",0.0203133166,0.0138855436,0.0296271808
Cocaine Use in the Past Year,12 to 17,2004-06,"Maine Aroostook/Downeast",0.0170195421,0.0097461955,0.0295587871
Cocaine Use in the Past Year,18 or Older,2004-06,"Maine Aroostook/Downeast",0.0206495867,0.0138150018,0.030759928
Cocaine Use in the Past Year,18 to 25,2004-06,"Maine Aroostook/Downeast",0.0760612162,0.0492670118,0.1156549501
Cocaine Use in the Past Year,26 or Older,2004-06,"Maine Aroostook/Downeast",0.0128008764,0.0072791875,0.0224165083
Cocaine Use in the Past Year,12 or Older,2004-06,"Maine Central",0.0221889582,0.015362053,0.0319512952
Cocaine Use in the Past Year,12 to 17,2004-06,"Maine Central",0.0168458354,0.0093857537,0.0300555134
Cocaine Use in the Past Year,18 or Older,2004-06,"Maine Central",0.0227753267,0.0154715101,0.033410133
Cocaine Use in the Past Year,18 to 25,2004-06,"Maine Central",0.0848119584,0.0572144589,0.1239707517
Cocaine Use in the Past Year,26 or Older,2004-06,"Maine Central",0.0133972285,0.0075980337,0.0235177634
Cocaine Use in the Past Year,12 or Older,2004-06,"Maine Penquis",0.0269682871,0.0191428809,0.0378691306
Cocaine Use in the Past Year,12 to 17,2004-06,"Maine Penquis",0.0177795548,0.0101104384,0.0310832933
Cocaine Use in the Past Year,18 or Older,2004-06,"Maine Penquis",0.0279773798,0.0195351585,0.0399194095
Cocaine Use in the Past Year,18 to 25,2004-06,"Maine Penquis",0.0957853999,0.066517549,0.1360542184
Cocaine Use in the Past Year,26 or Older,2004-06,"Maine Penquis",0.0152070803,0.0086549658,0.0265863521
Cocaine Use in the Past Year,12 or Older,2004-06,"Maine Western",0.0242964641,0.0170391538,0.0345362024
Cocaine Use in the Past Year,12 to 17,2004-06,"Maine Western",0.017560825,0.0098692537,0.0310587635
Cocaine Use in the Past Year,18 or Older,2004-06,"Maine Western",0.0250268904,0.0172278952,0.0362263159
Cocaine Use in the Past Year,18 to 25,2004-06,"Maine Western",0.0849916395,0.0585358377,0.1218567551
Cocaine Use in the Past Year,26 or Older,2004-06,"Maine Western",0.0153982818,0.0088522288,0.0266548353
Cocaine Use in the Past Year,12 or Older,2004-06,"Maine Midcoast",0.0208088804,0.0140736855,0.0306670561
Cocaine Use in the Past Year,12 to 17,2004-06,"Maine Midcoast",0.0165865735,0.0091400822,0.0299166058
Cocaine Use in the Past Year,18 or Older,2004-06,"Maine Midcoast",0.0212351389,0.0140389613,0.0320002589
Cocaine Use in the Past Year,18 to 25,2004-06,"Maine Midcoast",0.0801013709,0.0530812651,0.1191450004
Cocaine Use in the Past Year,26 or Older,2004-06,"Maine Midcoast",0.0137910483,0.0077802735,0.0243316677
Cocaine Use in the Past Year,12 or Older,2004-06,"Maine York",0.0182474143,0.0125976055,0.0263634119
Cocaine Use in the Past Year,12 to 17,2004-06,"Maine York",0.0166259949,0.0091916151,0.0298920528
Cocaine Use in the Past Year,18 or Older,2004-06,"Maine York",0.0184146276,0.0123688733,0.0273336877
Cocaine Use in the Past Year,18 to 25,2004-06,"Maine York",0.0678921885,0.0447573306,0.1017120554
Cocaine Use in the Past Year,26 or Older,2004-06,"Maine York",0.0116230694,0.0065435593,0.0205639869
Cocaine Use in the Past Year,12 or Older,2004-06,"Maryland",0.0217566202,0.0170868735,0.0276666601
Cocaine Use in the Past Year,12 to 17,2004-06,"Maryland",0.0133012144,0.0094559387,0.0186806893
Cocaine Use in the Past Year,18 or Older,2004-06,"Maryland",0.0227618086,0.0176227262,0.0293547521
Cocaine Use in the Past Year,18 to 25,2004-06,"Maryland",0.0556188902,0.0439125913,0.0702166871
Cocaine Use in the Past Year,26 or Older,2004-06,"Maryland",0.0174033487,0.0123531172,0.0244670806
Cocaine Use in the Past Year,12 or Older,2004-06,"Maryland Anne Arundel",0.0219355243,0.0142457133,0.0336346486
Cocaine Use in the Past Year,12 to 17,2004-06,"Maryland Anne Arundel",0.014701338,0.0079618019,0.0269905678
Cocaine Use in the Past Year,18 or Older,2004-06,"Maryland Anne Arundel",0.0227719189,0.0144118498,0.0358053436
Cocaine Use in the Past Year,18 to 25,2004-06,"Maryland Anne Arundel",0.0683476924,0.0422632385,0.1087039557
Cocaine Use in the Past Year,26 or Older,2004-06,"Maryland Anne Arundel",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,12 or Older,2004-06,"Maryland Northeast",0.0243673575,0.0165724076,0.0356956374
Cocaine Use in the Past Year,12 to 17,2004-06,"Maryland Northeast",0.0177221361,0.0098459774,0.0316970327
Cocaine Use in the Past Year,18 or Older,2004-06,"Maryland Northeast",0.0251979549,0.0167593403,0.0377225417
Cocaine Use in the Past Year,18 to 25,2004-06,"Maryland Northeast",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,26 or Older,2004-06,"Maryland Northeast",0.0153733165,0.008777765,0.0267907725
Cocaine Use in the Past Year,12 or Older,2004-06,"Maryland South",0.0204553145,0.0136703944,0.0305035963
Cocaine Use in the Past Year,12 to 17,2004-06,"Maryland South",0.014033611,0.0077883981,0.0251596333
Cocaine Use in the Past Year,18 or Older,2004-06,"Maryland South",0.0212943782,0.0138803271,0.0325379087
Cocaine Use in the Past Year,18 to 25,2004-06,"Maryland South",0.0596286098,0.0382691786,0.0917719304
Cocaine Use in the Past Year,26 or Older,2004-06,"Maryland South",0.014809148,0.0084090458,0.0259528595
Cocaine Use in the Past Year,12 or Older,2004-06,"Maryland West",0.0192988155,0.0125933572,0.0294681072
Cocaine Use in the Past Year,12 to 17,2004-06,"Maryland West",0.0152234566,0.0083589048,0.0275686342
Cocaine Use in the Past Year,18 or Older,2004-06,"Maryland West",0.019785423,0.0126120074,0.0309111793
Cocaine Use in the Past Year,18 to 25,2004-06,"Maryland West",0.0628222601,0.0381733324,0.1017042854
Cocaine Use in the Past Year,26 or Older,2004-06,"Maryland West",0.0127224053,0.0070958033,0.0227085688
Cocaine Use in the Past Year,12 or Older,2004-06,"Maryland Baltimore City",0.0345907568,0.02129245,0.0557217214
Cocaine Use in the Past Year,12 to 17,2004-06,"Maryland Baltimore City",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2004-06,"Maryland Baltimore City",0.0380947795,0.0232388903,0.0618462482
Cocaine Use in the Past Year,18 to 25,2004-06,"Maryland Baltimore City",0.0400914384,0.0248933758,0.0639596981
Cocaine Use in the Past Year,26 or Older,2004-06,"Maryland Baltimore City",0.0377121256,0.0213281799,0.0658352883
Cocaine Use in the Past Year,12 or Older,2004-06,"Maryland Montgomery",0.0184539571,0.0123541335,0.0274817498
Cocaine Use in the Past Year,12 to 17,2004-06,"Maryland Montgomery",0.0164033222,0.009158167,0.029211243
Cocaine Use in the Past Year,18 or Older,2004-06,"Maryland Montgomery",0.0186705783,0.0121613819,0.0285629869
Cocaine Use in the Past Year,18 to 25,2004-06,"Maryland Montgomery",0.0574671066,0.0382737251,0.0854305261
Cocaine Use in the Past Year,26 or Older,2004-06,"Maryland Montgomery",0.0134403825,0.0075482303,0.0238215529
Cocaine Use in the Past Year,12 or Older,2004-06,"Maryland Prince George's",0.0177222515,0.0111631046,0.0280261491
Cocaine Use in the Past Year,12 to 17,2004-06,"Maryland Prince George's",0.0065388445,0.003475474,0.0122691033
Cocaine Use in the Past Year,18 or Older,2004-06,"Maryland Prince George's",0.0191256923,0.0118323241,0.0307746391
Cocaine Use in the Past Year,18 to 25,2004-06,"Maryland Prince George's",0.0305776128,0.0197128671,0.0471424916
Cocaine Use in the Past Year,26 or Older,2004-06,"Maryland Prince George's",0.0169579727,0.0093558999,0.0305465895
Cocaine Use in the Past Year,12 or Older,2004-06,"Maryland Baltimore County",0.0212650134,0.014097145,0.0319593292
Cocaine Use in the Past Year,12 to 17,2004-06,"Maryland Baltimore County",0.0136635198,0.0076821993,0.0241883475
Cocaine Use in the Past Year,18 or Older,2004-06,"Maryland Baltimore County",0.022110645,0.0143315341,0.0339667235
