outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Marijuana Use in the Past Month,26 or Older,2006-08,"Pennsylvania Regions 22, 38, 40, 41, and 48",0.0252120313,0.0166712074,0.0379594939
Marijuana Use in the Past Month,12 or Older,2006-08,"Pennsylvania Regions 29 and 34",0.0355944655,0.0258023627,0.0489161178
Marijuana Use in the Past Month,12 to 17,2006-08,"Pennsylvania Regions 29 and 34",0.0499235604,0.0335538055,0.0736707797
Marijuana Use in the Past Month,18 or Older,2006-08,"Pennsylvania Regions 29 and 34",0.0340681326,0.0243038928,0.0475639825
Marijuana Use in the Past Month,18 to 25,2006-08,"Pennsylvania Regions 29 and 34",0.1125865601,0.0807553384,0.1548510722
Marijuana Use in the Past Month,26 or Older,2006-08,"Pennsylvania Regions 29 and 34",0.0216664913,0.0139887335,0.0334154002
Marijuana Use in the Past Month,12 or Older,2006-08,"Pennsylvania Regions 4, 11, 37, and 49",0.0498234295,0.0385092796,0.0642396192
Marijuana Use in the Past Month,12 to 17,2006-08,"Pennsylvania Regions 4, 11, 37, and 49",0.0718610386,0.0527859569,0.0971224349
Marijuana Use in the Past Month,18 or Older,2006-08,"Pennsylvania Regions 4, 11, 37, and 49",0.0474233919,0.0359948333,0.0622462785
Marijuana Use in the Past Month,18 to 25,2006-08,"Pennsylvania Regions 4, 11, 37, and 49",0.1472484738,0.113398274,0.1890486295
Marijuana Use in the Past Month,26 or Older,2006-08,"Pennsylvania Regions 4, 11, 37, and 49",0.0316885484,0.0219209563,0.0456054719
Marijuana Use in the Past Month,12 or Older,2006-08,"Pennsylvania Regions 5, 18, 23, 24, and 46",0.0430098004,0.0314408421,0.0585782107
Marijuana Use in the Past Month,12 to 17,2006-08,"Pennsylvania Regions 5, 18, 23, 24, and 46",0.0571965342,0.0395124591,0.0821185645
Marijuana Use in the Past Month,18 or Older,2006-08,"Pennsylvania Regions 5, 18, 23, 24, and 46",0.0416142723,0.0299458372,0.0575595483
Marijuana Use in the Past Month,18 to 25,2006-08,"Pennsylvania Regions 5, 18, 23, 24, and 46",0.1300769615,0.094929812,0.1757107648
Marijuana Use in the Past Month,26 or Older,2006-08,"Pennsylvania Regions 5, 18, 23, 24, and 46",0.027787681,0.0182878475,0.0420111342
Marijuana Use in the Past Month,12 or Older,2006-08,"Pennsylvania Regions 7, 13, 20, and 33",0.0631158432,0.0534362297,0.074411016
Marijuana Use in the Past Month,12 to 17,2006-08,"Pennsylvania Regions 7, 13, 20, and 33",0.0906581715,0.0730522309,0.1119945721
Marijuana Use in the Past Month,18 or Older,2006-08,"Pennsylvania Regions 7, 13, 20, and 33",0.0599460222,0.0498727844,0.0718998744
Marijuana Use in the Past Month,18 to 25,2006-08,"Pennsylvania Regions 7, 13, 20, and 33",0.1888295197,0.1610402687,0.2201557391
Marijuana Use in the Past Month,26 or Older,2006-08,"Pennsylvania Regions 7, 13, 20, and 33",0.040397913,0.0306658661,0.0530494706
Marijuana Use in the Past Month,12 or Older,2006-08,"Rhode Island",0.1085201772,0.0950015276,0.1236995812
Marijuana Use in the Past Month,12 to 17,2006-08,"Rhode Island",0.0965686528,0.0794430246,0.1169171898
Marijuana Use in the Past Month,18 or Older,2006-08,"Rhode Island",0.1097651206,0.0953670586,0.1260340847
Marijuana Use in the Past Month,18 to 25,2006-08,"Rhode Island",0.2932566407,0.2615900323,0.3270587372
Marijuana Use in the Past Month,26 or Older,2006-08,"Rhode Island",0.0756588927,0.0612155705,0.0931717873
Marijuana Use in the Past Month,12 or Older,2006-08,"Rhode Island Bristol and Newport",0.1205165277,0.0904049022,0.1589054538
Marijuana Use in the Past Month,12 to 17,2006-08,"Rhode Island Bristol and Newport",0.1336100571,0.0950152449,0.1846826682
Marijuana Use in the Past Month,18 or Older,2006-08,"Rhode Island Bristol and Newport",0.1191793702,0.0881094185,0.1592916383
Marijuana Use in the Past Month,18 to 25,2006-08,"Rhode Island Bristol and Newport",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2006-08,"Rhode Island Bristol and Newport",0.0861972774,0.0577709942,0.1267294739
Marijuana Use in the Past Month,12 or Older,2006-08,"Rhode Island Kent",0.0964546022,0.0734046225,0.1257602067
Marijuana Use in the Past Month,12 to 17,2006-08,"Rhode Island Kent",0.1076974197,0.0773020624,0.1481256617
Marijuana Use in the Past Month,18 or Older,2006-08,"Rhode Island Kent",0.0952930754,0.0715758277,0.1258043249
Marijuana Use in the Past Month,18 to 25,2006-08,"Rhode Island Kent",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2006-08,"Rhode Island Kent",0.0706291805,0.0486065234,0.1015646785
Marijuana Use in the Past Month,12 or Older,2006-08,"Rhode Island Providence",0.1118264235,0.0956940789,0.1302865718
Marijuana Use in the Past Month,12 to 17,2006-08,"Rhode Island Providence",0.0882123995,0.0676417919,0.1142720344
Marijuana Use in the Past Month,18 or Older,2006-08,"Rhode Island Providence",0.1143196008,0.0970908455,0.134151361
Marijuana Use in the Past Month,18 to 25,2006-08,"Rhode Island Providence",0.3088379449,0.2695682412,0.3510787021
Marijuana Use in the Past Month,26 or Older,2006-08,"Rhode Island Providence",0.0762141297,0.0591845863,0.097635178
Marijuana Use in the Past Month,12 or Older,2006-08,"Rhode Island Washington",0.0957102821,0.071505233,0.1269882989
Marijuana Use in the Past Month,12 to 17,2006-08,"Rhode Island Washington",0.0841225238,0.0594829357,0.1176913759
Marijuana Use in the Past Month,18 or Older,2006-08,"Rhode Island Washington",0.0968762588,0.0716022531,0.129823923
Marijuana Use in the Past Month,18 to 25,2006-08,"Rhode Island Washington",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2006-08,"Rhode Island Washington",0.0686831534,0.0460713293,0.1012153413
Marijuana Use in the Past Month,12 or Older,2006-08,"South Carolina",0.0486689782,0.0409893478,0.0577008688
Marijuana Use in the Past Month,12 to 17,2006-08,"South Carolina",0.0528243069,0.0425214525,0.0654528701
Marijuana Use in the Past Month,18 or Older,2006-08,"South Carolina",0.048207261,0.0401598884,0.0577701376
Marijuana Use in the Past Month,18 to 25,2006-08,"South Carolina",0.1392395652,0.1181136615,0.1634437616
Marijuana Use in the Past Month,26 or Older,2006-08,"South Carolina",0.0331926821,0.0255721446,0.0429839759
Marijuana Use in the Past Month,12 or Older,2006-08,"South Carolina Region 3",0.0458232795,0.0337786071,0.0618877135
Marijuana Use in the Past Month,12 to 17,2006-08,"South Carolina Region 3",0.0482592195,0.0329117997,0.0702436148
Marijuana Use in the Past Month,18 or Older,2006-08,"South Carolina Region 3",0.0455576778,0.0331415654,0.0623254983
Marijuana Use in the Past Month,18 to 25,2006-08,"South Carolina Region 3",0.1300502266,0.0961715299,0.1735715759
Marijuana Use in the Past Month,26 or Older,2006-08,"South Carolina Region 3",0.0326423045,0.021634847,0.0489698609
Marijuana Use in the Past Month,12 or Older,2006-08,"South Carolina Region 4",0.0511894289,0.0385525057,0.067676971
Marijuana Use in the Past Month,12 to 17,2006-08,"South Carolina Region 4",0.055182827,0.0385052197,0.0784942276
Marijuana Use in the Past Month,18 or Older,2006-08,"South Carolina Region 4",0.0507343383,0.0377418118,0.0678839807
Marijuana Use in the Past Month,18 to 25,2006-08,"South Carolina Region 4",0.1384896795,0.1048502694,0.1807425432
Marijuana Use in the Past Month,26 or Older,2006-08,"South Carolina Region 4",0.0357310751,0.0241353936,0.0525975494
Marijuana Use in the Past Month,12 or Older,2006-08,"South Carolina Region 1",0.04308878,0.0321232951,0.0575747381
Marijuana Use in the Past Month,12 to 17,2006-08,"South Carolina Region 1",0.0499139966,0.0349362236,0.0708416459
Marijuana Use in the Past Month,18 or Older,2006-08,"South Carolina Region 1",0.0423669182,0.031084404,0.0575015453
Marijuana Use in the Past Month,18 to 25,2006-08,"South Carolina Region 1",0.1355722846,0.1011039723,0.1794456918
Marijuana Use in the Past Month,26 or Older,2006-08,"South Carolina Region 1",0.0278209472,0.0184210324,0.0418131413
Marijuana Use in the Past Month,12 or Older,2006-08,"South Carolina Region 2",0.0530821489,0.0416298801,0.0674631319
Marijuana Use in the Past Month,12 to 17,2006-08,"South Carolina Region 2",0.0557609543,0.0401387511,0.0769757942
Marijuana Use in the Past Month,18 or Older,2006-08,"South Carolina Region 2",0.0527750955,0.0408479461,0.0679381634
Marijuana Use in the Past Month,18 to 25,2006-08,"South Carolina Region 2",0.1477249964,0.1177159107,0.1837906176
Marijuana Use in the Past Month,26 or Older,2006-08,"South Carolina Region 2",0.0361529594,0.0251402619,0.0517337659
Marijuana Use in the Past Month,12 or Older,2006-08,"South Dakota",0.0523947424,0.0440990063,0.0621495779
Marijuana Use in the Past Month,12 to 17,2006-08,"South Dakota",0.0606381839,0.0494933137,0.0740970123
Marijuana Use in the Past Month,18 or Older,2006-08,"South Dakota",0.0514585522,0.0427692799,0.0617992182
Marijuana Use in the Past Month,18 to 25,2006-08,"South Dakota",0.1396822618,0.1182462366,0.1642802713
Marijuana Use in the Past Month,26 or Older,2006-08,"South Dakota",0.0352154428,0.0268424647,0.0460765451
Marijuana Use in the Past Month,12 or Older,2006-08,"South Dakota Region 1",0.0507518683,0.0373931776,0.0685431223
Marijuana Use in the Past Month,12 to 17,2006-08,"South Dakota Region 1",0.0561007222,0.0385729846,0.0809227598
Marijuana Use in the Past Month,18 or Older,2006-08,"South Dakota Region 1",0.0501390772,0.0364612107,0.068582769
Marijuana Use in the Past Month,18 to 25,2006-08,"South Dakota Region 1",0.1339306234,0.0987603356,0.1791361669
Marijuana Use in the Past Month,26 or Older,2006-08,"South Dakota Region 1",0.0333218039,0.0216120105,0.051045169
Marijuana Use in the Past Month,12 or Older,2006-08,"South Dakota Region 2",0.0517936393,0.0400028385,0.0668178778
Marijuana Use in the Past Month,12 to 17,2006-08,"South Dakota Region 2",0.0568642036,0.0403746702,0.0795301408
Marijuana Use in the Past Month,18 or Older,2006-08,"South Dakota Region 2",0.0512345302,0.0390714092,0.0669203973
Marijuana Use in the Past Month,18 to 25,2006-08,"South Dakota Region 2",0.1533832499,0.1204524967,0.1933380102
Marijuana Use in the Past Month,26 or Older,2006-08,"South Dakota Region 2",0.0340629906,0.0232132148,0.0497257545
Marijuana Use in the Past Month,12 or Older,2006-08,"South Dakota Region 3",0.0511767233,0.0377532722,0.0690305842
Marijuana Use in the Past Month,12 to 17,2006-08,"South Dakota Region 3",0.0534806089,0.0371693067,0.0763820786
Marijuana Use in the Past Month,18 or Older,2006-08,"South Dakota Region 3",0.0509379528,0.0370366267,0.0696794508
Marijuana Use in the Past Month,18 to 25,2006-08,"South Dakota Region 3",0.1282339188,0.0948500482,0.1711460506
Marijuana Use in the Past Month,26 or Older,2006-08,"South Dakota Region 3",0.033199933,0.0214200442,0.0511197176
Marijuana Use in the Past Month,12 or Older,2006-08,"South Dakota Region 4",0.0556901338,0.0385061037,0.0799055314
Marijuana Use in the Past Month,12 to 17,2006-08,"South Dakota Region 4",0.0684590384,0.0445180111,0.1038754254
Marijuana Use in the Past Month,18 or Older,2006-08,"South Dakota Region 4",0.0541252981,0.0368181115,0.078901667
Marijuana Use in the Past Month,18 to 25,2006-08,"South Dakota Region 4",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2006-08,"South Dakota Region 4",0.0372096578,0.0226374502,0.0605808678
Marijuana Use in the Past Month,12 or Older,2006-08,"South Dakota Region 5",0.0475326694,0.0332057459,0.0676087986
Marijuana Use in the Past Month,12 to 17,2006-08,"South Dakota Region 5",0.0564708858,0.0374434376,0.0843204026
Marijuana Use in the Past Month,18 or Older,2006-08,"South Dakota Region 5",0.0465559836,0.0319874566,0.0672983821
Marijuana Use in the Past Month,18 to 25,2006-08,"South Dakota Region 5",0.1303216733,0.0917471187,0.1818671228
Marijuana Use in the Past Month,26 or Older,2006-08,"South Dakota Region 5",0.0334495856,0.0208792788,0.0531767885
Marijuana Use in the Past Month,12 or Older,2006-08,"South Dakota Region 6",0.0413822484,0.0279386651,0.0608894391
Marijuana Use in the Past Month,12 to 17,2006-08,"South Dakota Region 6",0.0490119241,0.0316164008,0.0752349707
Marijuana Use in the Past Month,18 or Older,2006-08,"South Dakota Region 6",0.0403550722,0.0266699536,0.0606250302
Marijuana Use in the Past Month,18 to 25,2006-08,"South Dakota Region 6",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2006-08,"South Dakota Region 6",0.0289845555,0.0174071375,0.0478868029
Marijuana Use in the Past Month,12 or Older,2006-08,"South Dakota Region 7",0.0627238945,0.0451903953,0.0864443453
Marijuana Use in the Past Month,12 to 17,2006-08,"South Dakota Region 7",0.08179589,0.0563964434,0.1172135958
Marijuana Use in the Past Month,18 or Older,2006-08,"South Dakota Region 7",0.0605131016,0.0427436008,0.0850137389
Marijuana Use in the Past Month,18 to 25,2006-08,"South Dakota Region 7",0.1563109926,0.1132616016,0.2118144352
Marijuana Use in the Past Month,26 or Older,2006-08,"South Dakota Region 7",0.0439863816,0.0282067454,0.0679761034
Marijuana Use in the Past Month,12 or Older,2006-08,"Tennessee",0.0594572528,0.0509183111,0.0693235699
Marijuana Use in the Past Month,12 to 17,2006-08,"Tennessee",0.0613927581,0.0500221708,0.075143557
Marijuana Use in the Past Month,18 or Older,2006-08,"Tennessee",0.0592487801,0.0502803777,0.0696994577
Marijuana Use in the Past Month,18 to 25,2006-08,"Tennessee",0.1741826711,0.1504945989,0.2007183143
Marijuana Use in the Past Month,26 or Older,2006-08,"Tennessee",0.0413650186,0.032855033,0.051960804
Marijuana Use in the Past Month,12 or Older,2006-08,"Tennessee Region 1",0.0460532724,0.0322284473,0.0654076348
Marijuana Use in the Past Month,12 to 17,2006-08,"Tennessee Region 1",0.0552853382,0.0361794748,0.0836055296
Marijuana Use in the Past Month,18 or Older,2006-08,"Tennessee Region 1",0.0452010033,0.0312319697,0.0649987295
Marijuana Use in the Past Month,18 to 25,2006-08,"Tennessee Region 1",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2006-08,"Tennessee Region 1",0.0299502763,0.0186566785,0.0477476885
Marijuana Use in the Past Month,12 or Older,2006-08,"Tennessee Region 2",0.0551727336,0.0424923263,0.0713551888
Marijuana Use in the Past Month,12 to 17,2006-08,"Tennessee Region 2",0.0617539791,0.0426594635,0.088604238
Marijuana Use in the Past Month,18 or Older,2006-08,"Tennessee Region 2",0.0545306369,0.0415702429,0.0712313984
Marijuana Use in the Past Month,18 to 25,2006-08,"Tennessee Region 2",0.1778260224,0.1389863429,0.2246870834
Marijuana Use in the Past Month,26 or Older,2006-08,"Tennessee Region 2",0.0361628848,0.0248851684,0.052277546
Marijuana Use in the Past Month,12 or Older,2006-08,"Tennessee Region 4 (Davidson)",0.071922899,0.0511885601,0.1001691797
Marijuana Use in the Past Month,12 to 17,2006-08,"Tennessee Region 4 (Davidson)",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,18 or Older,2006-08,"Tennessee Region 4 (Davidson)",0.0722771628,0.0510112911,0.1014606263
Marijuana Use in the Past Month,18 to 25,2006-08,"Tennessee Region 4 (Davidson)",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2006-08,"Tennessee Region 4 (Davidson)",0.0541154589,0.03501345,0.0827451955
Marijuana Use in the Past Month,12 or Older,2006-08,"Tennessee Region 6",0.0476986282,0.0338235223,0.0668716402
Marijuana Use in the Past Month,12 to 17,2006-08,"Tennessee Region 6",0.0496003612,0.0321916905,0.0756870782
Marijuana Use in the Past Month,18 or Older,2006-08,"Tennessee Region 6",0.0474932335,0.0333605197,0.0671968714
Marijuana Use in the Past Month,18 to 25,2006-08,"Tennessee Region 6",0.1412073963,0.1018776126,0.1924666653
Marijuana Use in the Past Month,26 or Older,2006-08,"Tennessee Region 6",0.0328797964,0.0210136733,0.0510968208
Marijuana Use in the Past Month,12 or Older,2006-08,"Tennessee Region 7 (Shelby)",0.0697865719,0.0510039225,0.0947951729
Marijuana Use in the Past Month,12 to 17,2006-08,"Tennessee Region 7 (Shelby)",0.061664685,0.0420866894,0.0894991124
Marijuana Use in the Past Month,18 or Older,2006-08,"Tennessee Region 7 (Shelby)",0.0708831338,0.0510621308,0.0976067424
Marijuana Use in the Past Month,18 to 25,2006-08,"Tennessee Region 7 (Shelby)",0.1754226366,0.1303377839,0.2319433704
Marijuana Use in the Past Month,26 or Older,2006-08,"Tennessee Region 7 (Shelby)",0.052862937,0.0349127895,0.0792838421
Marijuana Use in the Past Month,12 or Older,2006-08,"Tennessee Region 3",0.0655865013,0.0499580715,0.0856631519
Marijuana Use in the Past Month,12 to 17,2006-08,"Tennessee Region 3",0.0708819571,0.0488582251,0.101771045
Marijuana Use in the Past Month,18 or Older,2006-08,"Tennessee Region 3",0.0650563969,0.0489993317,0.0859000714
Marijuana Use in the Past Month,18 to 25,2006-08,"Tennessee Region 3",0.2042319777,0.1573972361,0.2606911119
Marijuana Use in the Past Month,26 or Older,2006-08,"Tennessee Region 3",0.0439097325,0.0299163985,0.0640164873
Marijuana Use in the Past Month,12 or Older,2006-08,"Tennessee Region 5",0.0571985734,0.0441393395,0.0738231563
Marijuana Use in the Past Month,12 to 17,2006-08,"Tennessee Region 5",0.0596437043,0.0423749258,0.0833374824
Marijuana Use in the Past Month,18 or Older,2006-08,"Tennessee Region 5",0.0569143318,0.0432808991,0.0745078294
Marijuana Use in the Past Month,18 to 25,2006-08,"Tennessee Region 5",0.1642103722,0.1268292662,0.2099597801
Marijuana Use in the Past Month,26 or Older,2006-08,"Tennessee Region 5",0.0396977072,0.0276626373,0.0566636908
Marijuana Use in the Past Month,12 or Older,2006-08,"Texas",0.0426596733,0.0385935235,0.0471332233
Marijuana Use in the Past Month,12 to 17,2006-08,"Texas",0.0546829321,0.0479243024,0.0623323098
Marijuana Use in the Past Month,18 or Older,2006-08,"Texas",0.0411534465,0.0367847225,0.046016233
Marijuana Use in the Past Month,18 to 25,2006-08,"Texas",0.1139990877,0.1027095581,0.1263547861
Marijuana Use in the Past Month,26 or Older,2006-08,"Texas",0.0272538377,0.0227799467,0.0325770919
Marijuana Use in the Past Month,12 or Older,2006-08,"Texas Region 1",0.0515532768,0.0384051579,0.0688802594
Marijuana Use in the Past Month,12 to 17,2006-08,"Texas Region 1",0.0625146532,0.0434666419,0.0891320938
Marijuana Use in the Past Month,18 or Older,2006-08,"Texas Region 1",0.0502066469,0.0368569756,0.0680499641
Marijuana Use in the Past Month,18 to 25,2006-08,"Texas Region 1",0.1358614231,0.1003902312,0.1813393847
Marijuana Use in the Past Month,26 or Older,2006-08,"Texas Region 1",0.0310912767,0.0205738222,0.0467287948
Marijuana Use in the Past Month,12 or Older,2006-08,"Texas Region 4",0.0452342642,0.0338869754,0.0601447225
Marijuana Use in the Past Month,12 to 17,2006-08,"Texas Region 4",0.0626077402,0.0438705227,0.0886060488
Marijuana Use in the Past Month,18 or Older,2006-08,"Texas Region 4",0.0433048372,0.0319149785,0.0585138336
Marijuana Use in the Past Month,18 to 25,2006-08,"Texas Region 4",0.1294789948,0.0969739792,0.1708184598
Marijuana Use in the Past Month,26 or Older,2006-08,"Texas Region 4",0.0284392929,0.0189747332,0.0424206193
Marijuana Use in the Past Month,12 or Older,2006-08,"Texas Region 5",0.0387595074,0.0278214283,0.0537601226
Marijuana Use in the Past Month,12 to 17,2006-08,"Texas Region 5",0.0499709658,0.0336570135,0.0735902958
Marijuana Use in the Past Month,18 or Older,2006-08,"Texas Region 5",0.0374873658,0.026461377,0.0528582403
Marijuana Use in the Past Month,18 to 25,2006-08,"Texas Region 5",0.1058248854,0.0756208254,0.1461850468
Marijuana Use in the Past Month,26 or Older,2006-08,"Texas Region 5",0.0249301612,0.0159613535,0.0387402073
Marijuana Use in the Past Month,12 or Older,2006-08,"Texas Region 6",0.0403508489,0.0336795085,0.0482776475
Marijuana Use in the Past Month,12 to 17,2006-08,"Texas Region 6",0.0541788357,0.0427379584,0.0684633717
Marijuana Use in the Past Month,18 or Older,2006-08,"Texas Region 6",0.0385766294,0.0316783447,0.0469043231
Marijuana Use in the Past Month,18 to 25,2006-08,"Texas Region 6",0.1077673569,0.0907142884,0.1275763942
Marijuana Use in the Past Month,26 or Older,2006-08,"Texas Region 6",0.026029934,0.0194776663,0.0347083551
Marijuana Use in the Past Month,12 or Older,2006-08,"Texas Region 6a",0.0402111396,0.0330490681,0.0488468989
Marijuana Use in the Past Month,12 to 17,2006-08,"Texas Region 6a",0.0541582605,0.0418981579,0.0697447226
Marijuana Use in the Past Month,18 or Older,2006-08,"Texas Region 6a",0.0384129571,0.0310055069,0.0475033467
Marijuana Use in the Past Month,18 to 25,2006-08,"Texas Region 6a",0.1070386395,0.0887197799,0.1286061676
Marijuana Use in the Past Month,26 or Older,2006-08,"Texas Region 6a",0.025908976,0.0189376813,0.0353540485
Marijuana Use in the Past Month,12 or Older,2006-08,"Texas Region 6bc",0.0414867081,0.0293522879,0.0583360848
Marijuana Use in the Past Month,12 to 17,2006-08,"Texas Region 6bc",0.0543529142,0.0368676192,0.0794469457
Marijuana Use in the Past Month,18 or Older,2006-08,"Texas Region 6bc",0.0399006448,0.0277328774,0.0570935128
Marijuana Use in the Past Month,18 to 25,2006-08,"Texas Region 6bc",0.1138951525,0.0798085817,0.1600087101
Marijuana Use in the Past Month,26 or Older,2006-08,"Texas Region 6bc",0.027001674,0.017160299,0.0422444545
Marijuana Use in the Past Month,12 or Older,2006-08,"Texas Region 7",0.0593970698,0.0492510268,0.0714761307
Marijuana Use in the Past Month,12 to 17,2006-08,"Texas Region 7",0.0658661677,0.0514836173,0.0839112024
Marijuana Use in the Past Month,18 or Older,2006-08,"Texas Region 7",0.0586783974,0.0481500943,0.0713362477
Marijuana Use in the Past Month,18 to 25,2006-08,"Texas Region 7",0.1398608583,0.1155723102,0.1682826214
Marijuana Use in the Past Month,26 or Older,2006-08,"Texas Region 7",0.0396430423,0.0298516158,0.0524723817
Marijuana Use in the Past Month,12 or Older,2006-08,"Texas Region 7a",0.0650559081,0.0512155051,0.0823120383
Marijuana Use in the Past Month,12 to 17,2006-08,"Texas Region 7a",0.0687508974,0.0499020638,0.0940147514
Marijuana Use in the Past Month,18 or Older,2006-08,"Texas Region 7a",0.0646588545,0.0503237387,0.0827217501
Marijuana Use in the Past Month,18 to 25,2006-08,"Texas Region 7a",0.1521745428,0.1197686024,0.1914416204
Marijuana Use in the Past Month,26 or Older,2006-08,"Texas Region 7a",0.0465668549,0.0331573525,0.0650346478
Marijuana Use in the Past Month,12 or Older,2006-08,"Texas Region 7bcd",0.0503340218,0.0380730114,0.0662715287
Marijuana Use in the Past Month,12 to 17,2006-08,"Texas Region 7bcd",0.0615855275,0.0433602604,0.0867763946
Marijuana Use in the Past Month,18 or Older,2006-08,"Texas Region 7bcd",0.0490179331,0.0366023211,0.0653592438
Marijuana Use in the Past Month,18 to 25,2006-08,"Texas Region 7bcd",0.1244574561,0.0932292619,0.1642511346
Marijuana Use in the Past Month,26 or Older,2006-08,"Texas Region 7bcd",0.0277387562,0.0184021469,0.0416116238
Marijuana Use in the Past Month,12 or Older,2006-08,"Texas Region 8",0.0372935687,0.0289971065,0.0478467932
Marijuana Use in the Past Month,12 to 17,2006-08,"Texas Region 8",0.0586628513,0.0427277516,0.0800439393
Marijuana Use in the Past Month,18 or Older,2006-08,"Texas Region 8",0.0345626095,0.0262991605,0.0453017127
Marijuana Use in the Past Month,18 to 25,2006-08,"Texas Region 8",0.1056619863,0.0807025825,0.1371887684
Marijuana Use in the Past Month,26 or Older,2006-08,"Texas Region 8",0.0215442488,0.0147903508,0.0312843285
Marijuana Use in the Past Month,12 or Older,2006-08,"Texas Region 9",0.0355418867,0.0250775776,0.0501481114
Marijuana Use in the Past Month,12 to 17,2006-08,"Texas Region 9",0.0482990792,0.0318358001,0.0726372851
Marijuana Use in the Past Month,18 or Older,2006-08,"Texas Region 9",0.0338891178,0.0235460802,0.0485496224
Marijuana Use in the Past Month,18 to 25,2006-08,"Texas Region 9",0.099375608,0.0697740498,0.1396502574
Marijuana Use in the Past Month,26 or Older,2006-08,"Texas Region 9",0.0207523941,0.0129597521,0.0330737098
Marijuana Use in the Past Month,12 or Older,2006-08,"Texas Region 10",0.0292757369,0.0208211896,0.0410194805
Marijuana Use in the Past Month,12 to 17,2006-08,"Texas Region 10",0.0453913175,0.0306025907,0.0668339899
Marijuana Use in the Past Month,18 or Older,2006-08,"Texas Region 10",0.0268353882,0.0185878495,0.038598483
Marijuana Use in the Past Month,18 to 25,2006-08,"Texas Region 10",0.0868061445,0.0602470152,0.1235344292
Marijuana Use in the Past Month,26 or Older,2006-08,"Texas Region 10",0.0144645587,0.0088313045,0.0236055383
Marijuana Use in the Past Month,12 or Older,2006-08,"Texas Region 11",0.029578501,0.0233258473,0.0374429658
Marijuana Use in the Past Month,12 to 17,2006-08,"Texas Region 11",0.0439071916,0.0326097344,0.0588803661
Marijuana Use in the Past Month,18 or Older,2006-08,"Texas Region 11",0.0274068696,0.0212172512,0.0353369689
Marijuana Use in the Past Month,18 to 25,2006-08,"Texas Region 11",0.0848554195,0.0650453195,0.1099890844
Marijuana Use in the Past Month,26 or Older,2006-08,"Texas Region 11",0.0153740551,0.0107616764,0.0219194643
Marijuana Use in the Past Month,12 or Older,2006-08,"Texas Region 11abd",0.0302704916,0.0224964057,0.0406194344
Marijuana Use in the Past Month,12 to 17,2006-08,"Texas Region 11abd",0.0439603614,0.0299992256,0.0639901553
Marijuana Use in the Past Month,18 or Older,2006-08,"Texas Region 11abd",0.02827067,0.0206230634,0.0386423271
Marijuana Use in the Past Month,18 to 25,2006-08,"Texas Region 11abd",0.0882185813,0.063491199,0.1213286743
Marijuana Use in the Past Month,26 or Older,2006-08,"Texas Region 11abd",0.0160731841,0.0105331133,0.0244551314
Marijuana Use in the Past Month,12 or Older,2006-08,"Texas Region 11c (Hidalgo)",0.0282651225,0.0200938273,0.0396249616
Marijuana Use in the Past Month,12 to 17,2006-08,"Texas Region 11c (Hidalgo)",0.0438149795,0.0291770704,0.0653026363
Marijuana Use in the Past Month,18 or Older,2006-08,"Texas Region 11c (Hidalgo)",0.025744481,0.0178420861,0.0370149992
Marijuana Use in the Past Month,18 to 25,2006-08,"Texas Region 11c (Hidalgo)",0.0788293391,0.0547261201,0.1122873847
Marijuana Use in the Past Month,26 or Older,2006-08,"Texas Region 11c (Hidalgo)",0.0140078695,0.008559094,0.0228454427
Marijuana Use in the Past Month,12 or Older,2006-08,"Texas Region 2",0.0404378881,0.0287570842,0.056586871
Marijuana Use in the Past Month,12 to 17,2006-08,"Texas Region 2",0.0548701568,0.0369611283,0.0807293476
Marijuana Use in the Past Month,18 or Older,2006-08,"Texas Region 2",0.0387737321,0.027056808,0.0552763865
Marijuana Use in the Past Month,18 to 25,2006-08,"Texas Region 2",0.1111502588,0.0776694772,0.1566128626
Marijuana Use in the Past Month,26 or Older,2006-08,"Texas Region 2",0.0237645084,0.0149799215,0.0375044465
Marijuana Use in the Past Month,12 or Older,2006-08,"Texas Region 3",0.0448054467,0.0382085535,0.0524791782
Marijuana Use in the Past Month,12 to 17,2006-08,"Texas Region 3",0.0532281483,0.0430773704,0.0656068699
Marijuana Use in the Past Month,18 or Older,2006-08,"Texas Region 3",0.0437790524,0.0368698218,0.0519132519
Marijuana Use in the Past Month,18 to 25,2006-08,"Texas Region 3",0.118835621,0.1013174563,0.1389145384
Marijuana Use in the Past Month,26 or Older,2006-08,"Texas Region 3",0.0306415387,0.0240759657,0.0389261445
Marijuana Use in the Past Month,12 or Older,2006-08,"Texas Region 3a",0.0443636762,0.0362646283,0.0541698318
Marijuana Use in the Past Month,12 to 17,2006-08,"Texas Region 3a",0.0533712419,0.0407720253,0.0695814002
