outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Alcohol Use in the Past Month,12 or Older,2004-06,"Connecticut North Central",0.5904772726,0.5415835174,0.6376452344
Alcohol Use in the Past Month,12 to 17,2004-06,"Connecticut North Central",0.1904273125,0.1535839948,0.2336689927
Alcohol Use in the Past Month,18 or Older,2004-06,"Connecticut North Central",0.6357131003,0.5817468705,0.6864689585
Alcohol Use in the Past Month,18 to 25,2004-06,"Connecticut North Central",0.7199908965,0.6686331044,0.7661724913
Alcohol Use in the Past Month,26 or Older,2004-06,"Connecticut North Central",0.6233727845,0.5631274551,0.6800307598
Alcohol Use in the Past Month,12 or Older,2004-06,"Connecticut Northwestern",0.6045410137,0.5439295284,0.6621013212
Alcohol Use in the Past Month,12 to 17,2004-06,"Connecticut Northwestern",0.2421215413,0.194357817,0.2972918044
Alcohol Use in the Past Month,18 or Older,2004-06,"Connecticut Northwestern",0.647685335,0.5802743016,0.7096863084
Alcohol Use in the Past Month,18 to 25,2004-06,"Connecticut Northwestern",0.7073673183,0.6432802666,0.764161825
Alcohol Use in the Past Month,26 or Older,2004-06,"Connecticut Northwestern",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Connecticut South Central",0.6395195924,0.5905903817,0.6857130413
Alcohol Use in the Past Month,12 to 17,2004-06,"Connecticut South Central",0.2098199239,0.1712461603,0.254415201
Alcohol Use in the Past Month,18 or Older,2004-06,"Connecticut South Central",0.6872781239,0.6329205445,0.7369320039
Alcohol Use in the Past Month,18 to 25,2004-06,"Connecticut South Central",0.7545903328,0.6993220927,0.8025676778
Alcohol Use in the Past Month,26 or Older,2004-06,"Connecticut South Central",0.6765525271,0.6158952415,0.7318021347
Alcohol Use in the Past Month,12 or Older,2004-06,"Connecticut Southwest",0.6327680742,0.5778796049,0.6844170193
Alcohol Use in the Past Month,12 to 17,2004-06,"Connecticut Southwest",0.202594428,0.1622832793,0.2499314145
Alcohol Use in the Past Month,18 or Older,2004-06,"Connecticut Southwest",0.678648221,0.6181914771,0.7336564781
Alcohol Use in the Past Month,18 to 25,2004-06,"Connecticut Southwest",0.6896038076,0.6278428309,0.7452736881
Alcohol Use in the Past Month,26 or Older,2004-06,"Connecticut Southwest",0.6771970327,0.6108282873,0.7371184527
Alcohol Use in the Past Month,12 or Older,2004-06,"Delaware",0.5083704275,0.4813035799,0.5353882918
Alcohol Use in the Past Month,12 to 17,2004-06,"Delaware",0.1627217244,0.1415109774,0.1864213291
Alcohol Use in the Past Month,18 or Older,2004-06,"Delaware",0.5459141702,0.5161164077,0.5753866102
Alcohol Use in the Past Month,18 to 25,2004-06,"Delaware",0.6352456953,0.6027592205,0.6665451696
Alcohol Use in the Past Month,26 or Older,2004-06,"Delaware",0.5306021017,0.4967426525,0.5641821471
Alcohol Use in the Past Month,12 or Older,2004-06,"Delaware Kent",0.4851829074,0.4305433237,0.5401790027
Alcohol Use in the Past Month,12 to 17,2004-06,"Delaware Kent",0.1647296625,0.1295963943,0.2071210166
Alcohol Use in the Past Month,18 or Older,2004-06,"Delaware Kent",0.5250693165,0.4641437605,0.5852575848
Alcohol Use in the Past Month,18 to 25,2004-06,"Delaware Kent",0.6001093247,0.5372882547,0.659801742
Alcohol Use in the Past Month,26 or Older,2004-06,"Delaware Kent",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Delaware New Castle (excluding Wilmington City)",0.5548494018,0.5190786676,0.5900607263
Alcohol Use in the Past Month,12 to 17,2004-06,"Delaware New Castle (excluding Wilmington City)",0.1737114493,0.1452827092,0.2063600025
Alcohol Use in the Past Month,18 or Older,2004-06,"Delaware New Castle (excluding Wilmington City)",0.596447134,0.5569265174,0.6347544934
Alcohol Use in the Past Month,18 to 25,2004-06,"Delaware New Castle (excluding Wilmington City)",0.6806117757,0.6384246073,0.7200352322
Alcohol Use in the Past Month,26 or Older,2004-06,"Delaware New Castle (excluding Wilmington City)",0.5809267235,0.5356521588,0.624878349
Alcohol Use in the Past Month,12 or Older,2004-06,"Delaware Sussex",0.4311181409,0.3778605669,0.4860180802
Alcohol Use in the Past Month,12 to 17,2004-06,"Delaware Sussex",0.1461771104,0.1141833384,0.1852605721
Alcohol Use in the Past Month,18 or Older,2004-06,"Delaware Sussex",0.4575541927,0.3998865595,0.5163821568
Alcohol Use in the Past Month,18 to 25,2004-06,"Delaware Sussex",0.5405228729,0.4757630336,0.6039424754
Alcohol Use in the Past Month,26 or Older,2004-06,"Delaware Sussex",0.4473200427,0.3845210899,0.511845905
Alcohol Use in the Past Month,12 or Older,2004-06,"Delaware Wilmington City",0.4625291789,0.3964873541,0.5299125353
Alcohol Use in the Past Month,12 to 17,2004-06,"Delaware Wilmington City",0.1318560247,0.0979078546,0.17528798
Alcohol Use in the Past Month,18 or Older,2004-06,"Delaware Wilmington City",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,18 to 25,2004-06,"Delaware Wilmington City",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"Delaware Wilmington City",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"District of Columbia",0.5992173516,0.5723332071,0.6255172778
Alcohol Use in the Past Month,12 to 17,2004-06,"District of Columbia",0.1327663395,0.1119570667,0.1567606413
Alcohol Use in the Past Month,18 or Older,2004-06,"District of Columbia",0.6372307979,0.6082112538,0.6652837922
Alcohol Use in the Past Month,18 to 25,2004-06,"District of Columbia",0.7102608236,0.6778761548,0.7406354133
Alcohol Use in the Past Month,26 or Older,2004-06,"District of Columbia",0.6233217167,0.5903341035,0.6552045038
Alcohol Use in the Past Month,12 or Older,2004-06,"District of Columbia Ward 1",0.6096672416,0.5469576668,0.6689503693
Alcohol Use in the Past Month,12 to 17,2004-06,"District of Columbia Ward 1",0.1401376978,0.1030690077,0.187747489
Alcohol Use in the Past Month,18 or Older,2004-06,"District of Columbia Ward 1",0.6456677104,0.5782566697,0.7077494711
Alcohol Use in the Past Month,18 to 25,2004-06,"District of Columbia Ward 1",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"District of Columbia Ward 1",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"District of Columbia Ward 2",0.7584108303,0.7107245485,0.8004433491
Alcohol Use in the Past Month,12 to 17,2004-06,"District of Columbia Ward 2",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,18 or Older,2004-06,"District of Columbia Ward 2",0.7862198654,0.7363308413,0.8288632734
Alcohol Use in the Past Month,18 to 25,2004-06,"District of Columbia Ward 2",0.8387010047,0.7930634447,0.8758493177
Alcohol Use in the Past Month,26 or Older,2004-06,"District of Columbia Ward 2",0.768652193,0.7077577231,0.8200836063
Alcohol Use in the Past Month,12 or Older,2004-06,"District of Columbia Ward 3",0.7864716507,0.7385160992,0.8276843588
Alcohol Use in the Past Month,12 to 17,2004-06,"District of Columbia Ward 3",0.2097638049,0.1599190209,0.2701486102
Alcohol Use in the Past Month,18 or Older,2004-06,"District of Columbia Ward 3",0.8042667649,0.7546434382,0.8459031778
Alcohol Use in the Past Month,18 to 25,2004-06,"District of Columbia Ward 3",0.8518421558,0.8039552554,0.8896376656
Alcohol Use in the Past Month,26 or Older,2004-06,"District of Columbia Ward 3",0.7952882301,0.7387383144,0.8422123461
Alcohol Use in the Past Month,12 or Older,2004-06,"District of Columbia Ward 4",0.537255944,0.4713209453,0.6019132193
Alcohol Use in the Past Month,12 to 17,2004-06,"District of Columbia Ward 4",0.1332994533,0.0997044034,0.176001311
Alcohol Use in the Past Month,18 or Older,2004-06,"District of Columbia Ward 4",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,18 to 25,2004-06,"District of Columbia Ward 4",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"District of Columbia Ward 4",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"District of Columbia Ward 5",0.4860634292,0.4313336756,0.5411294548
Alcohol Use in the Past Month,12 to 17,2004-06,"District of Columbia Ward 5",0.1279179396,0.094345864,0.1711783386
Alcohol Use in the Past Month,18 or Older,2004-06,"District of Columbia Ward 5",0.5229656778,0.4631243744,0.5821548578
Alcohol Use in the Past Month,18 to 25,2004-06,"District of Columbia Ward 5",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"District of Columbia Ward 5",0.5061236466,0.4399716217,0.572061951
Alcohol Use in the Past Month,12 or Older,2004-06,"District of Columbia Ward 6",0.6156887843,0.5510332167,0.6764996385
Alcohol Use in the Past Month,12 to 17,2004-06,"District of Columbia Ward 6",0.1260008184,0.0903960894,0.1729626989
Alcohol Use in the Past Month,18 or Older,2004-06,"District of Columbia Ward 6",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,18 to 25,2004-06,"District of Columbia Ward 6",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"District of Columbia Ward 6",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"District of Columbia Ward 7",0.4443914243,0.3863543862,0.5039864073
Alcohol Use in the Past Month,12 to 17,2004-06,"District of Columbia Ward 7",0.1080880728,0.0816102741,0.1418297223
Alcohol Use in the Past Month,18 or Older,2004-06,"District of Columbia Ward 7",0.4874487593,0.4222846264,0.55304235
Alcohol Use in the Past Month,18 to 25,2004-06,"District of Columbia Ward 7",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"District of Columbia Ward 7",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"District of Columbia Ward 8",0.4403362315,0.3864466731,0.4956696366
Alcohol Use in the Past Month,12 to 17,2004-06,"District of Columbia Ward 8",0.1090373036,0.0831031494,0.1418130138
Alcohol Use in the Past Month,18 or Older,2004-06,"District of Columbia Ward 8",0.4966653123,0.4341081858,0.5593270176
Alcohol Use in the Past Month,18 to 25,2004-06,"District of Columbia Ward 8",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"District of Columbia Ward 8",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Florida",0.5215256322,0.5067898467,0.5362240501
Alcohol Use in the Past Month,12 to 17,2004-06,"Florida",0.1695142982,0.1578990109,0.1817995604
Alcohol Use in the Past Month,18 or Older,2004-06,"Florida",0.5582994153,0.5420565439,0.5744184919
Alcohol Use in the Past Month,18 to 25,2004-06,"Florida",0.5837262852,0.5668555472,0.6004031349
Alcohol Use in the Past Month,26 or Older,2004-06,"Florida",0.5545332891,0.5362689572,0.5726515149
Alcohol Use in the Past Month,12 or Older,2004-06,"Florida Broward (Circuit 17)",0.5336932951,0.4967785186,0.5702427367
Alcohol Use in the Past Month,12 to 17,2004-06,"Florida Broward (Circuit 17)",0.1588187714,0.1328773609,0.1887224297
Alcohol Use in the Past Month,18 or Older,2004-06,"Florida Broward (Circuit 17)",0.5723847604,0.5319272138,0.6118967997
Alcohol Use in the Past Month,18 to 25,2004-06,"Florida Broward (Circuit 17)",0.6016344232,0.5551109335,0.6463918987
Alcohol Use in the Past Month,26 or Older,2004-06,"Florida Broward (Circuit 17)",0.568403055,0.5235484176,0.6121630916
Alcohol Use in the Past Month,12 or Older,2004-06,"Florida Circuit 12",0.5955244304,0.5380821438,0.6504636814
Alcohol Use in the Past Month,12 to 17,2004-06,"Florida Circuit 12",0.2045512108,0.1641583891,0.2518878733
Alcohol Use in the Past Month,18 or Older,2004-06,"Florida Circuit 12",0.627051186,0.5650647173,0.6851261628
Alcohol Use in the Past Month,18 to 25,2004-06,"Florida Circuit 12",0.6176801766,0.5510499391,0.6801612315
Alcohol Use in the Past Month,26 or Older,2004-06,"Florida Circuit 12",0.6280719143,0.5614149428,0.6901887344
Alcohol Use in the Past Month,12 or Older,2004-06,"Florida Circuit 13 (Hillsborough)",0.4877549802,0.4410439904,0.534680823
Alcohol Use in the Past Month,12 to 17,2004-06,"Florida Circuit 13 (Hillsborough)",0.1656093091,0.1346071511,0.2020843729
Alcohol Use in the Past Month,18 or Older,2004-06,"Florida Circuit 13 (Hillsborough)",0.525035044,0.4736027233,0.5759416636
Alcohol Use in the Past Month,18 to 25,2004-06,"Florida Circuit 13 (Hillsborough)",0.577483736,0.5219642719,0.6311121729
Alcohol Use in the Past Month,26 or Older,2004-06,"Florida Circuit 13 (Hillsborough)",0.5157622279,0.4582372972,0.5728724818
Alcohol Use in the Past Month,12 or Older,2004-06,"Florida Circuit 14",0.4686090482,0.4001681956,0.5382516113
Alcohol Use in the Past Month,12 to 17,2004-06,"Florida Circuit 14",0.1728314969,0.1301282257,0.2259090084
Alcohol Use in the Past Month,18 or Older,2004-06,"Florida Circuit 14",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,18 to 25,2004-06,"Florida Circuit 14",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"Florida Circuit 14",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Florida Circuit 18",0.5654756765,0.5184287124,0.6113718663
Alcohol Use in the Past Month,12 to 17,2004-06,"Florida Circuit 18",0.1900177237,0.155037588,0.2307350299
Alcohol Use in the Past Month,18 or Older,2004-06,"Florida Circuit 18",0.6070081364,0.5552503404,0.6564692123
Alcohol Use in the Past Month,18 to 25,2004-06,"Florida Circuit 18",0.6730526564,0.6184983586,0.7232958583
Alcohol Use in the Past Month,26 or Older,2004-06,"Florida Circuit 18",0.5979285041,0.5406728228,0.6526325163
Alcohol Use in the Past Month,12 or Older,2004-06,"Florida Circuit 4",0.4982767875,0.4536127817,0.5429683113
Alcohol Use in the Past Month,12 to 17,2004-06,"Florida Circuit 4",0.1603672421,0.1308986913,0.1949815457
Alcohol Use in the Past Month,18 or Older,2004-06,"Florida Circuit 4",0.5405255154,0.4907090114,0.589545083
Alcohol Use in the Past Month,18 to 25,2004-06,"Florida Circuit 4",0.5822977091,0.5270614515,0.6355436748
Alcohol Use in the Past Month,26 or Older,2004-06,"Florida Circuit 4",0.5328494246,0.4768993928,0.5879852572
Alcohol Use in the Past Month,12 or Older,2004-06,"Florida Circuit 1",0.5090437232,0.4543273466,0.5635442769
Alcohol Use in the Past Month,12 to 17,2004-06,"Florida Circuit 1",0.17589164,0.1384744149,0.2208278399
Alcohol Use in the Past Month,18 or Older,2004-06,"Florida Circuit 1",0.5497107713,0.4889239074,0.6090488699
Alcohol Use in the Past Month,18 to 25,2004-06,"Florida Circuit 1",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"Florida Circuit 1",0.5410344112,0.4730637304,0.6075117192
Alcohol Use in the Past Month,12 or Older,2004-06,"Florida Circuit 6",0.5350278915,0.4895630179,0.5799180303
Alcohol Use in the Past Month,12 to 17,2004-06,"Florida Circuit 6",0.1619877707,0.1316445094,0.1977323871
Alcohol Use in the Past Month,18 or Older,2004-06,"Florida Circuit 6",0.5666813634,0.5173857407,0.6146916092
Alcohol Use in the Past Month,18 to 25,2004-06,"Florida Circuit 6",0.5999348791,0.542592716,0.6546636646
Alcohol Use in the Past Month,26 or Older,2004-06,"Florida Circuit 6",0.5631180102,0.5097858566,0.6150295603
Alcohol Use in the Past Month,12 or Older,2004-06,"Florida Circuit 7",0.5079585714,0.4535806761,0.5621488038
Alcohol Use in the Past Month,12 to 17,2004-06,"Florida Circuit 7",0.1954048278,0.1562057343,0.2416239335
Alcohol Use in the Past Month,18 or Older,2004-06,"Florida Circuit 7",0.5394299086,0.4800907207,0.5976721022
Alcohol Use in the Past Month,18 to 25,2004-06,"Florida Circuit 7",0.5989412096,0.5367414295,0.658109256
Alcohol Use in the Past Month,26 or Older,2004-06,"Florida Circuit 7",0.5316757291,0.4670141162,0.5952907692
Alcohol Use in the Past Month,12 or Older,2004-06,"Florida Circuit 9",0.4852964049,0.441224751,0.5295979207
Alcohol Use in the Past Month,12 to 17,2004-06,"Florida Circuit 9",0.15905822,0.1291358576,0.1943665133
Alcohol Use in the Past Month,18 or Older,2004-06,"Florida Circuit 9",0.5245359483,0.4758615046,0.5727486467
Alcohol Use in the Past Month,18 to 25,2004-06,"Florida Circuit 9",0.5568957332,0.5075317175,0.605161058
Alcohol Use in the Past Month,26 or Older,2004-06,"Florida Circuit 9",0.5179354405,0.4617000328,0.5737201497
Alcohol Use in the Past Month,12 or Older,2004-06,"Florida Circuit 2",0.5453181474,0.4878295623,0.6016234846
Alcohol Use in the Past Month,12 to 17,2004-06,"Florida Circuit 2",0.1645031944,0.1256599827,0.2124360713
Alcohol Use in the Past Month,18 or Older,2004-06,"Florida Circuit 2",0.5948614384,0.5308139427,0.6558346666
Alcohol Use in the Past Month,18 to 25,2004-06,"Florida Circuit 2",0.6834240309,0.6289832038,0.7332641776
Alcohol Use in the Past Month,26 or Older,2004-06,"Florida Circuit 2",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Florida Circuits 3 and 8",0.4877327999,0.4319288304,0.5438442469
Alcohol Use in the Past Month,12 to 17,2004-06,"Florida Circuits 3 and 8",0.1901417122,0.1482723258,0.2404958341
Alcohol Use in the Past Month,18 or Older,2004-06,"Florida Circuits 3 and 8",0.5247240573,0.4629775523,0.5857237474
Alcohol Use in the Past Month,18 to 25,2004-06,"Florida Circuits 3 and 8",0.6323585898,0.574472863,0.6866648705
Alcohol Use in the Past Month,26 or Older,2004-06,"Florida Circuits 3 and 8",suppressed,suppressed,suppressed
