outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Marijuana Use in the Past Month,18 to 25,2004-06,"Connecticut Eastern",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2004-06,"Connecticut Eastern",0.0541733753,0.0341740481,0.0848484986
Marijuana Use in the Past Month,12 or Older,2004-06,"Connecticut North Central",0.0707036287,0.0563372192,0.088390425
Marijuana Use in the Past Month,12 to 17,2004-06,"Connecticut North Central",0.0793227047,0.0565866419,0.1101275601
Marijuana Use in the Past Month,18 or Older,2004-06,"Connecticut North Central",0.0697275113,0.0544866642,0.0888309624
Marijuana Use in the Past Month,18 to 25,2004-06,"Connecticut North Central",0.2420502111,0.1953664967,0.2957884567
Marijuana Use in the Past Month,26 or Older,2004-06,"Connecticut North Central",0.0444156139,0.030226587,0.0648200829
Marijuana Use in the Past Month,12 or Older,2004-06,"Connecticut Northwestern",0.0715137549,0.054657794,0.0930562439
Marijuana Use in the Past Month,12 to 17,2004-06,"Connecticut Northwestern",0.0919672722,0.0656537928,0.1273890941
Marijuana Use in the Past Month,18 or Older,2004-06,"Connecticut Northwestern",0.0690802732,0.0513342178,0.0923637866
Marijuana Use in the Past Month,18 to 25,2004-06,"Connecticut Northwestern",0.2252861286,0.1750776655,0.2849201174
Marijuana Use in the Past Month,26 or Older,2004-06,"Connecticut Northwestern",0.0474779675,0.0308825658,0.0723257136
Marijuana Use in the Past Month,12 or Older,2004-06,"Connecticut South Central",0.079329431,0.0616392147,0.1015472471
Marijuana Use in the Past Month,12 to 17,2004-06,"Connecticut South Central",0.0890288173,0.0647858226,0.1211682347
Marijuana Use in the Past Month,18 or Older,2004-06,"Connecticut South Central",0.0782488936,0.0595390535,0.1021992862
Marijuana Use in the Past Month,18 to 25,2004-06,"Connecticut South Central",0.2292840781,0.1813166552,0.28551574
Marijuana Use in the Past Month,26 or Older,2004-06,"Connecticut South Central",0.0541368777,0.0362133053,0.0801934811
Marijuana Use in the Past Month,12 or Older,2004-06,"Connecticut Southwest",0.0625596527,0.0473576969,0.0822203097
Marijuana Use in the Past Month,12 to 17,2004-06,"Connecticut Southwest",0.0779485881,0.0545298067,0.110252149
Marijuana Use in the Past Month,18 or Older,2004-06,"Connecticut Southwest",0.060913723,0.0450721095,0.0818460111
Marijuana Use in the Past Month,18 to 25,2004-06,"Connecticut Southwest",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2004-06,"Connecticut Southwest",0.0403950778,0.0261932185,0.0618083908
Marijuana Use in the Past Month,12 or Older,2004-06,"Delaware",0.0584350616,0.0498831363,0.0683476543
Marijuana Use in the Past Month,12 to 17,2004-06,"Delaware",0.0686850014,0.0548734183,0.0856578793
Marijuana Use in the Past Month,18 or Older,2004-06,"Delaware",0.0573179988,0.0482744508,0.0679347979
Marijuana Use in the Past Month,18 to 25,2004-06,"Delaware",0.1913670092,0.1646290508,0.2212971756
Marijuana Use in the Past Month,26 or Older,2004-06,"Delaware",0.0343333182,0.0258887934,0.0454039291
Marijuana Use in the Past Month,12 or Older,2004-06,"Delaware Kent",0.0492486941,0.0363699729,0.0663736961
Marijuana Use in the Past Month,12 to 17,2004-06,"Delaware Kent",0.0545550038,0.0351989823,0.0836323041
Marijuana Use in the Past Month,18 or Older,2004-06,"Delaware Kent",0.0485927323,0.0351377053,0.0668430624
Marijuana Use in the Past Month,18 to 25,2004-06,"Delaware Kent",0.1393174779,0.1015438788,0.1881992229
Marijuana Use in the Past Month,26 or Older,2004-06,"Delaware Kent",0.0315448162,0.0195415866,0.0505408547
Marijuana Use in the Past Month,12 or Older,2004-06,"Delaware New Castle (excluding Wilmington City)",0.0600611687,0.0495200418,0.0726745753
Marijuana Use in the Past Month,12 to 17,2004-06,"Delaware New Castle (excluding Wilmington City)",0.0701064085,0.0523150072,0.093352336
Marijuana Use in the Past Month,18 or Older,2004-06,"Delaware New Castle (excluding Wilmington City)",0.0589613168,0.0477857488,0.0725513581
Marijuana Use in the Past Month,18 to 25,2004-06,"Delaware New Castle (excluding Wilmington City)",0.2073607997,0.1717000945,0.2482085273
Marijuana Use in the Past Month,26 or Older,2004-06,"Delaware New Castle (excluding Wilmington City)",0.0316204996,0.0218374955,0.0455819707
Marijuana Use in the Past Month,12 or Older,2004-06,"Delaware Sussex",0.0529950519,0.039935399,0.0700140145
Marijuana Use in the Past Month,12 to 17,2004-06,"Delaware Sussex",0.0801626522,0.0552735987,0.1148959491
Marijuana Use in the Past Month,18 or Older,2004-06,"Delaware Sussex",0.0504654231,0.0370861136,0.0683289863
Marijuana Use in the Past Month,18 to 25,2004-06,"Delaware Sussex",0.1858543102,0.1409297024,0.2410808438
Marijuana Use in the Past Month,26 or Older,2004-06,"Delaware Sussex",0.0336396189,0.0216558652,0.0519030361
Marijuana Use in the Past Month,12 or Older,2004-06,"Delaware Wilmington City",0.0768448949,0.0551166114,0.1061764474
Marijuana Use in the Past Month,12 to 17,2004-06,"Delaware Wilmington City",0.0649605163,0.0418123334,0.0995920204
Marijuana Use in the Past Month,18 or Older,2004-06,"Delaware Wilmington City",0.0782265409,0.0551569928,0.109823449
Marijuana Use in the Past Month,18 to 25,2004-06,"Delaware Wilmington City",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2004-06,"Delaware Wilmington City",0.0558222499,0.0348444227,0.0882745067
Marijuana Use in the Past Month,12 or Older,2004-06,"District of Columbia",0.0730744221,0.0622062612,0.0856679219
Marijuana Use in the Past Month,12 to 17,2004-06,"District of Columbia",0.0623257735,0.0487712866,0.0793331401
Marijuana Use in the Past Month,18 or Older,2004-06,"District of Columbia",0.0739297113,0.062430889,0.0873491261
Marijuana Use in the Past Month,18 to 25,2004-06,"District of Columbia",0.1829368229,0.156880051,0.2122320386
Marijuana Use in the Past Month,26 or Older,2004-06,"District of Columbia",0.0532050291,0.0414155911,0.0681120101
Marijuana Use in the Past Month,12 or Older,2004-06,"District of Columbia Ward 1",0.0871440612,0.0636312625,0.1182480276
Marijuana Use in the Past Month,12 to 17,2004-06,"District of Columbia Ward 1",0.0562300068,0.0348993442,0.0893905181
Marijuana Use in the Past Month,18 or Older,2004-06,"District of Columbia Ward 1",0.0894878247,0.0647176664,0.1224968582
Marijuana Use in the Past Month,18 to 25,2004-06,"District of Columbia Ward 1",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2004-06,"District of Columbia Ward 1",0.068204553,0.0439564672,0.10436858
Marijuana Use in the Past Month,12 or Older,2004-06,"District of Columbia Ward 2",0.0929712493,0.0716105331,0.1198808941
Marijuana Use in the Past Month,12 to 17,2004-06,"District of Columbia Ward 2",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,18 or Older,2004-06,"District of Columbia Ward 2",0.094443678,0.0723831572,0.1223409353
Marijuana Use in the Past Month,18 to 25,2004-06,"District of Columbia Ward 2",0.1911815652,0.1492548333,0.2415419615
Marijuana Use in the Past Month,26 or Older,2004-06,"District of Columbia Ward 2",0.0624804712,0.0412084584,0.0936605408
Marijuana Use in the Past Month,12 or Older,2004-06,"District of Columbia Ward 3",0.060124807,0.0431653287,0.0831684166
Marijuana Use in the Past Month,12 to 17,2004-06,"District of Columbia Ward 3",0.0660044924,0.0432892445,0.099400747
Marijuana Use in the Past Month,18 or Older,2004-06,"District of Columbia Ward 3",0.0598973646,0.0426523399,0.0835066437
Marijuana Use in the Past Month,18 to 25,2004-06,"District of Columbia Ward 3",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2004-06,"District of Columbia Ward 3",0.0421277422,0.0264118874,0.0665557223
Marijuana Use in the Past Month,12 or Older,2004-06,"District of Columbia Ward 4",0.0539196171,0.038191094,0.0756164728
Marijuana Use in the Past Month,12 to 17,2004-06,"District of Columbia Ward 4",0.0602472163,0.0388442648,0.0923104599
Marijuana Use in the Past Month,18 or Older,2004-06,"District of Columbia Ward 4",0.0533910912,0.0370901525,0.076288614
Marijuana Use in the Past Month,18 to 25,2004-06,"District of Columbia Ward 4",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2004-06,"District of Columbia Ward 4",0.0406539228,0.0254991282,0.0642220295
Marijuana Use in the Past Month,12 or Older,2004-06,"District of Columbia Ward 5",0.0781188069,0.0585875628,0.1034456887
Marijuana Use in the Past Month,12 to 17,2004-06,"District of Columbia Ward 5",0.0662641117,0.0432045927,0.1003404448
Marijuana Use in the Past Month,18 or Older,2004-06,"District of Columbia Ward 5",0.0793322844,0.0585957265,0.1065765508
Marijuana Use in the Past Month,18 to 25,2004-06,"District of Columbia Ward 5",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2004-06,"District of Columbia Ward 5",0.0555326951,0.0363662284,0.0839209419
Marijuana Use in the Past Month,12 or Older,2004-06,"District of Columbia Ward 6",0.0724182645,0.0511705629,0.1015444936
Marijuana Use in the Past Month,12 to 17,2004-06,"District of Columbia Ward 6",0.0584070866,0.0364288112,0.0923741371
Marijuana Use in the Past Month,18 or Older,2004-06,"District of Columbia Ward 6",0.0732969576,0.0511827594,0.1039194074
Marijuana Use in the Past Month,18 to 25,2004-06,"District of Columbia Ward 6",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2004-06,"District of Columbia Ward 6",0.0559228168,0.0352097202,0.0877131732
Marijuana Use in the Past Month,12 or Older,2004-06,"District of Columbia Ward 7",0.0611582127,0.0441931943,0.0840630336
Marijuana Use in the Past Month,12 to 17,2004-06,"District of Columbia Ward 7",0.0625215828,0.0417561401,0.0926156455
Marijuana Use in the Past Month,18 or Older,2004-06,"District of Columbia Ward 7",0.0609903215,0.0429324631,0.0859613177
Marijuana Use in the Past Month,18 to 25,2004-06,"District of Columbia Ward 7",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2004-06,"District of Columbia Ward 7",0.0470434977,0.0298350867,0.0734262431
Marijuana Use in the Past Month,12 or Older,2004-06,"District of Columbia Ward 8",0.0802334757,0.0604868324,0.1057013685
Marijuana Use in the Past Month,12 to 17,2004-06,"District of Columbia Ward 8",0.0653206459,0.0454341328,0.0930628776
Marijuana Use in the Past Month,18 or Older,2004-06,"District of Columbia Ward 8",0.0828035793,0.0608657363,0.1117079539
Marijuana Use in the Past Month,18 to 25,2004-06,"District of Columbia Ward 8",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2004-06,"District of Columbia Ward 8",0.0595473157,0.0387482874,0.0904600591
Marijuana Use in the Past Month,12 or Older,2004-06,"Florida",0.05651893,0.0517517001,0.061696732
Marijuana Use in the Past Month,12 to 17,2004-06,"Florida",0.0691554685,0.0614038928,0.0778044801
Marijuana Use in the Past Month,18 or Older,2004-06,"Florida",0.0551931095,0.0500745064,0.0608014451
Marijuana Use in the Past Month,18 to 25,2004-06,"Florida",0.1739213461,0.1612493888,0.1873666846
Marijuana Use in the Past Month,26 or Older,2004-06,"Florida",0.0374734631,0.0321577686,0.0436282351
Marijuana Use in the Past Month,12 or Older,2004-06,"Florida Broward (Circuit 17)",0.052204634,0.0418416235,0.064960265
Marijuana Use in the Past Month,12 to 17,2004-06,"Florida Broward (Circuit 17)",0.0750727902,0.0567808631,0.0986411946
Marijuana Use in the Past Month,18 or Older,2004-06,"Florida Broward (Circuit 17)",0.0498386028,0.0389369795,0.0635905183
Marijuana Use in the Past Month,18 to 25,2004-06,"Florida Broward (Circuit 17)",0.1535182181,0.1240070672,0.1885408421
Marijuana Use in the Past Month,26 or Older,2004-06,"Florida Broward (Circuit 17)",0.0355675574,0.0250655455,0.0502429626
Marijuana Use in the Past Month,12 or Older,2004-06,"Florida Circuit 12",0.0473037815,0.035484977,0.0628027025
Marijuana Use in the Past Month,12 to 17,2004-06,"Florida Circuit 12",0.0810596529,0.0564911509,0.1150107391
Marijuana Use in the Past Month,18 or Older,2004-06,"Florida Circuit 12",0.0445674328,0.0325802921,0.0606882833
Marijuana Use in the Past Month,18 to 25,2004-06,"Florida Circuit 12",0.1916941331,0.1435415145,0.2512611491
Marijuana Use in the Past Month,26 or Older,2004-06,"Florida Circuit 12",0.0295034322,0.0190930757,0.0453276622
Marijuana Use in the Past Month,12 or Older,2004-06,"Florida Circuit 13 (Hillsborough)",0.061251598,0.0485577531,0.0769952955
Marijuana Use in the Past Month,12 to 17,2004-06,"Florida Circuit 13 (Hillsborough)",0.066127609,0.0477255541,0.0909474846
Marijuana Use in the Past Month,18 or Older,2004-06,"Florida Circuit 13 (Hillsborough)",0.0606871918,0.0471853294,0.077737338
Marijuana Use in the Past Month,18 to 25,2004-06,"Florida Circuit 13 (Hillsborough)",0.1676877581,0.1324479014,0.2100337828
Marijuana Use in the Past Month,26 or Older,2004-06,"Florida Circuit 13 (Hillsborough)",0.041775536,0.0290809628,0.0596710391
Marijuana Use in the Past Month,12 or Older,2004-06,"Florida Circuit 14",0.0632064471,0.0461634166,0.0859744379
Marijuana Use in the Past Month,12 to 17,2004-06,"Florida Circuit 14",0.0703796145,0.0472793879,0.1035397779
Marijuana Use in the Past Month,18 or Older,2004-06,"Florida Circuit 14",0.0623877648,0.0445349961,0.086747425
Marijuana Use in the Past Month,18 to 25,2004-06,"Florida Circuit 14",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2004-06,"Florida Circuit 14",0.0456014777,0.0292246257,0.0704891951
Marijuana Use in the Past Month,12 or Older,2004-06,"Florida Circuit 18",0.0647621062,0.0503967544,0.0828649113
Marijuana Use in the Past Month,12 to 17,2004-06,"Florida Circuit 18",0.0738333755,0.052135731,0.1035743367
Marijuana Use in the Past Month,18 or Older,2004-06,"Florida Circuit 18",0.0637558905,0.0486151604,0.083199687
Marijuana Use in the Past Month,18 to 25,2004-06,"Florida Circuit 18",0.192287685,0.1510966131,0.2415132945
Marijuana Use in the Past Month,26 or Older,2004-06,"Florida Circuit 18",0.045984385,0.0317886775,0.0660866984
Marijuana Use in the Past Month,12 or Older,2004-06,"Florida Circuit 4",0.0802002326,0.0640036756,0.1000572943
Marijuana Use in the Past Month,12 to 17,2004-06,"Florida Circuit 4",0.0769664122,0.0556522014,0.1055315086
Marijuana Use in the Past Month,18 or Older,2004-06,"Florida Circuit 4",0.0806097778,0.0631742352,0.1023317464
Marijuana Use in the Past Month,18 to 25,2004-06,"Florida Circuit 4",0.2069172726,0.1654495077,0.2555952514
Marijuana Use in the Past Month,26 or Older,2004-06,"Florida Circuit 4",0.0574324496,0.0404170804,0.0810064748
Marijuana Use in the Past Month,12 or Older,2004-06,"Florida Circuit 1",0.0726986461,0.0554099387,0.0948400729
Marijuana Use in the Past Month,12 to 17,2004-06,"Florida Circuit 1",0.0721464927,0.0505180179,0.1020397015
Marijuana Use in the Past Month,18 or Older,2004-06,"Florida Circuit 1",0.0727694748,0.0543655758,0.0967659616
Marijuana Use in the Past Month,18 to 25,2004-06,"Florida Circuit 1",0.1908578374,0.1435767648,0.2491788208
Marijuana Use in the Past Month,26 or Older,2004-06,"Florida Circuit 1",0.0510557034,0.0341433809,0.0756887712
Marijuana Use in the Past Month,12 or Older,2004-06,"Florida Circuit 6",0.0566832618,0.0445978376,0.0717975637
Marijuana Use in the Past Month,12 to 17,2004-06,"Florida Circuit 6",0.0718276551,0.052393658,0.0977267482
Marijuana Use in the Past Month,18 or Older,2004-06,"Florida Circuit 6",0.0553830335,0.0427813225,0.0714197609
Marijuana Use in the Past Month,18 to 25,2004-06,"Florida Circuit 6",0.2151532834,0.1722862512,0.2652679573
Marijuana Use in the Past Month,26 or Older,2004-06,"Florida Circuit 6",0.0379111111,0.0262404622,0.0544819563
Marijuana Use in the Past Month,12 or Older,2004-06,"Florida Circuit 7",0.0601437751,0.0465307892,0.077415995
Marijuana Use in the Past Month,12 to 17,2004-06,"Florida Circuit 7",0.0811421972,0.0576649113,0.1130313502
Marijuana Use in the Past Month,18 or Older,2004-06,"Florida Circuit 7",0.0580226766,0.0439447779,0.0762507996
Marijuana Use in the Past Month,18 to 25,2004-06,"Florida Circuit 7",0.220965682,0.1715822139,0.2797624331
Marijuana Use in the Past Month,26 or Older,2004-06,"Florida Circuit 7",0.0366396227,0.0241808134,0.0551548262
Marijuana Use in the Past Month,12 or Older,2004-06,"Florida Circuit 9",0.0642307763,0.0511567621,0.0803630918
Marijuana Use in the Past Month,12 to 17,2004-06,"Florida Circuit 9",0.0676087756,0.0491096081,0.0923992843
Marijuana Use in the Past Month,18 or Older,2004-06,"Florida Circuit 9",0.0638268056,0.0498141602,0.0814433281
Marijuana Use in the Past Month,18 to 25,2004-06,"Florida Circuit 9",0.1651457512,0.1320218344,0.2046211654
Marijuana Use in the Past Month,26 or Older,2004-06,"Florida Circuit 9",0.0432694922,0.0299892829,0.062054383
Marijuana Use in the Past Month,12 or Older,2004-06,"Florida Circuit 2",0.107632526,0.0840805596,0.1367963618
