outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Marijuana Use in the Past Month,18 to 25,2002-04,"Maine Region 3",0.2471888943,0.202368409,0.2982246866
Marijuana Use in the Past Month,26 or Older,2002-04,"Maine Region 3",0.0579157658,0.0386376508,0.0859526417
Marijuana Use in the Past Month,12 or Older,2002-04,"Maine Region 4",0.0731430698,0.0538849433,0.0985668777
Marijuana Use in the Past Month,12 to 17,2002-04,"Maine Region 4",0.1027062917,0.0692875791,0.1496517495
Marijuana Use in the Past Month,18 or Older,2002-04,"Maine Region 4",0.0697630402,0.0502215775,0.0961385222
Marijuana Use in the Past Month,18 to 25,2002-04,"Maine Region 4",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2002-04,"Maine Region 4",0.0495517222,0.0313832778,0.07739781
Marijuana Use in the Past Month,12 or Older,2002-04,"Maine Region 6 (Penobscot)",0.0912442145,0.0708361583,0.1167928304
Marijuana Use in the Past Month,12 to 17,2002-04,"Maine Region 6 (Penobscot)",0.1254143776,0.0884811505,0.1748075302
Marijuana Use in the Past Month,18 or Older,2002-04,"Maine Region 6 (Penobscot)",0.0873636855,0.0665014879,0.1139715226
Marijuana Use in the Past Month,18 to 25,2002-04,"Maine Region 6 (Penobscot)",0.2411217698,0.1908408003,0.2997429095
Marijuana Use in the Past Month,26 or Older,2002-04,"Maine Region 6 (Penobscot)",0.0569558158,0.037227376,0.0862031316
Marijuana Use in the Past Month,12 or Older,2002-04,"Maryland",0.0529906934,0.0447670344,0.0626259887
Marijuana Use in the Past Month,12 to 17,2002-04,"Maryland",0.0768882626,0.0630155816,0.0935101816
Marijuana Use in the Past Month,18 or Older,2002-04,"Maryland",0.0501377167,0.0414745815,0.0604961848
Marijuana Use in the Past Month,18 to 25,2002-04,"Maryland",0.1770133764,0.153635718,0.2030946542
Marijuana Use in the Past Month,26 or Older,2002-04,"Maryland",0.0299989888,0.0219146694,0.0409407794
Marijuana Use in the Past Month,12 or Older,2002-04,"Maryland Anne Arundel",0.0577542297,0.0417424876,0.079398918
Marijuana Use in the Past Month,12 to 17,2002-04,"Maryland Anne Arundel",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,18 or Older,2002-04,"Maryland Anne Arundel",0.0536599302,0.0379090523,0.0754419867
Marijuana Use in the Past Month,18 to 25,2002-04,"Maryland Anne Arundel",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2002-04,"Maryland Anne Arundel",0.0317746116,0.0190449319,0.0525569751
Marijuana Use in the Past Month,12 or Older,2002-04,"Maryland Baltimore City",0.0696111081,0.0525010983,0.091757238
Marijuana Use in the Past Month,12 to 17,2002-04,"Maryland Baltimore City",0.0748034583,0.0497025407,0.1110989033
Marijuana Use in the Past Month,18 or Older,2002-04,"Maryland Baltimore City",0.0689902827,0.0510229575,0.0926668262
Marijuana Use in the Past Month,18 to 25,2002-04,"Maryland Baltimore City",0.1896874538,0.1447386678,0.2446029278
Marijuana Use in the Past Month,26 or Older,2002-04,"Maryland Baltimore City",0.0449971701,0.0286195809,0.0700707955
Marijuana Use in the Past Month,12 or Older,2002-04,"Maryland Montgomery",0.0495874449,0.036583232,0.0668932927
Marijuana Use in the Past Month,12 to 17,2002-04,"Maryland Montgomery",0.0730620068,0.0488493123,0.1079143617
Marijuana Use in the Past Month,18 or Older,2002-04,"Maryland Montgomery",0.0470150697,0.0337867436,0.0650737888
Marijuana Use in the Past Month,18 to 25,2002-04,"Maryland Montgomery",0.1819047061,0.1375465754,0.2366429918
Marijuana Use in the Past Month,26 or Older,2002-04,"Maryland Montgomery",0.0298357627,0.0183320158,0.0482038908
Marijuana Use in the Past Month,12 or Older,2002-04,"Maryland Prince George's",0.053815412,0.0397625346,0.0724600781
Marijuana Use in the Past Month,12 to 17,2002-04,"Maryland Prince George's",0.0649660721,0.0422249395,0.0986928694
Marijuana Use in the Past Month,18 or Older,2002-04,"Maryland Prince George's",0.052440582,0.0380234146,0.0719155772
Marijuana Use in the Past Month,18 to 25,2002-04,"Maryland Prince George's",0.1617477094,0.1209139908,0.2130296152
Marijuana Use in the Past Month,26 or Older,2002-04,"Maryland Prince George's",0.0314743479,0.0193120402,0.0508986767
Marijuana Use in the Past Month,12 or Older,2002-04,"Maryland Central",0.0504515218,0.0389122903,0.0651805792
Marijuana Use in the Past Month,12 to 17,2002-04,"Maryland Central",0.0785227181,0.055575774,0.1098423716
Marijuana Use in the Past Month,18 or Older,2002-04,"Maryland Central",0.0471409682,0.0354835769,0.0623804596
Marijuana Use in the Past Month,18 to 25,2002-04,"Maryland Central",0.1812542162,0.1414845507,0.2292180089
Marijuana Use in the Past Month,26 or Older,2002-04,"Maryland Central",0.0272533285,0.0172544115,0.0427942904
Marijuana Use in the Past Month,12 or Older,2002-04,"Maryland Rural",0.0513236279,0.0385403452,0.0680468567
Marijuana Use in the Past Month,12 to 17,2002-04,"Maryland Rural",0.0824915926,0.054561682,0.1228607759
Marijuana Use in the Past Month,18 or Older,2002-04,"Maryland Rural",0.0473473957,0.0347255541,0.0642515786
Marijuana Use in the Past Month,18 to 25,2002-04,"Maryland Rural",0.1777230853,0.134756337,0.2307363156
Marijuana Use in the Past Month,26 or Older,2002-04,"Maryland Rural",0.0270037504,0.0166138372,0.0436031743
Marijuana Use in the Past Month,12 or Older,2002-04,"Maryland Western",0.0429688367,0.0321376775,0.0572344897
Marijuana Use in the Past Month,12 to 17,2002-04,"Maryland Western",0.0772610328,0.0515717873,0.1142058583
Marijuana Use in the Past Month,18 or Older,2002-04,"Maryland Western",0.0387024058,0.0282177764,0.0528707677
Marijuana Use in the Past Month,18 to 25,2002-04,"Maryland Western",0.1546568561,0.1160137818,0.2032126078
Marijuana Use in the Past Month,26 or Older,2002-04,"Maryland Western",0.0210875866,0.0128418665,0.0344431231
Marijuana Use in the Past Month,12 or Older,2002-04,"Massachusetts",0.0774425645,0.0673167983,0.0889461913
Marijuana Use in the Past Month,12 to 17,2002-04,"Massachusetts",0.1042083954,0.0872677091,0.1239909217
Marijuana Use in the Past Month,18 or Older,2002-04,"Massachusetts",0.0746475161,0.0639677763,0.086944672
Marijuana Use in the Past Month,18 to 25,2002-04,"Massachusetts",0.244282165,0.2162108247,0.2747206556
Marijuana Use in the Past Month,26 or Older,2002-04,"Massachusetts",0.0474563123,0.0369566941,0.0607507609
Marijuana Use in the Past Month,12 or Older,2002-04,"Massachusetts Boston",0.096590358,0.0744600911,0.1244138122
Marijuana Use in the Past Month,12 to 17,2002-04,"Massachusetts Boston",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,18 or Older,2002-04,"Massachusetts Boston",0.097371615,0.0745580358,0.12621376
Marijuana Use in the Past Month,18 to 25,2002-04,"Massachusetts Boston",0.2323121263,0.1805782517,0.2935575378
Marijuana Use in the Past Month,26 or Older,2002-04,"Massachusetts Boston",0.0631063476,0.0424149163,0.0929123627
Marijuana Use in the Past Month,12 or Older,2002-04,"Massachusetts Central",0.0751337808,0.0574219659,0.0977422907
Marijuana Use in the Past Month,12 to 17,2002-04,"Massachusetts Central",0.1065587267,0.0742114881,0.1507101799
Marijuana Use in the Past Month,18 or Older,2002-04,"Massachusetts Central",0.0715125643,0.0535202555,0.0949467135
Marijuana Use in the Past Month,18 to 25,2002-04,"Massachusetts Central",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2002-04,"Massachusetts Central",0.0445523568,0.0288879405,0.0681149862
Marijuana Use in the Past Month,12 or Older,2002-04,"Massachusetts Metrowest",0.067044873,0.052663809,0.0850006561
Marijuana Use in the Past Month,12 to 17,2002-04,"Massachusetts Metrowest",0.099336268,0.0717657333,0.1359474201
Marijuana Use in the Past Month,18 or Older,2002-04,"Massachusetts Metrowest",0.0640402337,0.0492645789,0.0828612357
Marijuana Use in the Past Month,18 to 25,2002-04,"Massachusetts Metrowest",0.2133333723,0.1672550773,0.268020379
Marijuana Use in the Past Month,26 or Older,2002-04,"Massachusetts Metrowest",0.0425961494,0.029109959,0.061931734
Marijuana Use in the Past Month,12 or Older,2002-04,"Massachusetts Northeast",0.0721962767,0.0556833036,0.0931232885
Marijuana Use in the Past Month,12 to 17,2002-04,"Massachusetts Northeast",0.0928011963,0.0651639268,0.1305233862
Marijuana Use in the Past Month,18 or Older,2002-04,"Massachusetts Northeast",0.0700500694,0.0530584815,0.0919546869
Marijuana Use in the Past Month,18 to 25,2002-04,"Massachusetts Northeast",0.2380649944,0.1857854291,0.2996419297
Marijuana Use in the Past Month,26 or Older,2002-04,"Massachusetts Northeast",0.0461653177,0.0308664782,0.0685109116
Marijuana Use in the Past Month,12 or Older,2002-04,"Massachusetts Southeast",0.0771039695,0.0612422261,0.0966509423
Marijuana Use in the Past Month,12 to 17,2002-04,"Massachusetts Southeast",0.1202568033,0.0883590565,0.161628123
Marijuana Use in the Past Month,18 or Older,2002-04,"Massachusetts Southeast",0.0724988498,0.0563334876,0.0928465907
Marijuana Use in the Past Month,18 to 25,2002-04,"Massachusetts Southeast",0.2657826509,0.2142545841,0.324583971
Marijuana Use in the Past Month,26 or Older,2002-04,"Massachusetts Southeast",0.0461976132,0.0312166026,0.0678644584
Marijuana Use in the Past Month,12 or Older,2002-04,"Massachusetts Western",0.0889862491,0.0693280078,0.1135386361
Marijuana Use in the Past Month,12 to 17,2002-04,"Massachusetts Western",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,18 or Older,2002-04,"Massachusetts Western",0.0859327195,0.0660486349,0.1110909154
Marijuana Use in the Past Month,18 to 25,2002-04,"Massachusetts Western",0.2844319633,0.2297700665,0.3462519776
Marijuana Use in the Past Month,26 or Older,2002-04,"Massachusetts Western",0.0495722071,0.0318386013,0.0764036726
Marijuana Use in the Past Month,12 or Older,2002-04,"Michigan",0.0730983426,0.0672273317,0.0794384079
Marijuana Use in the Past Month,12 to 17,2002-04,"Michigan",0.0894457607,0.0810126062,0.0986625321
Marijuana Use in the Past Month,18 or Older,2002-04,"Michigan",0.0711164296,0.0647392554,0.0780693537
Marijuana Use in the Past Month,18 to 25,2002-04,"Michigan",0.1915363531,0.1784309799,0.2053636809
Marijuana Use in the Past Month,26 or Older,2002-04,"Michigan",0.0501643479,0.043348928,0.057986354
Marijuana Use in the Past Month,12 or Older,2002-04,"Michigan Region 8",0.0724446904,0.0596689186,0.0877007731
Marijuana Use in the Past Month,12 to 17,2002-04,"Michigan Region 8",0.0920243233,0.0720602162,0.1168231106
Marijuana Use in the Past Month,18 or Older,2002-04,"Michigan Region 8",0.0703282692,0.0568450201,0.0867156096
Marijuana Use in the Past Month,18 to 25,2002-04,"Michigan Region 8",0.1966048301,0.1652742813,0.2322223093
Marijuana Use in the Past Month,26 or Older,2002-04,"Michigan Region 8",0.0526142942,0.0390749956,0.0705007055
Marijuana Use in the Past Month,12 or Older,2002-04,"Michigan St. Clair",0.0621905775,0.0468968001,0.0820425697
Marijuana Use in the Past Month,12 to 17,2002-04,"Michigan St. Clair",0.0875720953,0.06014332,0.1258351417
Marijuana Use in the Past Month,18 or Older,2002-04,"Michigan St. Clair",0.058983869,0.0434056213,0.0796873891
Marijuana Use in the Past Month,18 to 25,2002-04,"Michigan St. Clair",0.1745222866,0.1324175945,0.22651946
Marijuana Use in the Past Month,26 or Older,2002-04,"Michigan St. Clair",0.0412620639,0.0271128499,0.0623222306
Marijuana Use in the Past Month,12 or Older,2002-04,"Michigan Washtenaw",0.0758521384,0.0608626692,0.09416312
Marijuana Use in the Past Month,12 to 17,2002-04,"Michigan Washtenaw",0.0790058541,0.0552493505,0.1117688602
Marijuana Use in the Past Month,18 or Older,2002-04,"Michigan Washtenaw",0.0754677888,0.0598811593,0.0947028141
Marijuana Use in the Past Month,18 to 25,2002-04,"Michigan Washtenaw",0.1921060642,0.1530484879,0.2383262774
Marijuana Use in the Past Month,26 or Older,2002-04,"Michigan Washtenaw",0.0480653957,0.0340657746,0.0674167353
Marijuana Use in the Past Month,12 or Older,2002-04,"Michigan Pathways",0.091093893,0.068628883,0.1199654142
Marijuana Use in the Past Month,12 to 17,2002-04,"Michigan Pathways",0.1083175014,0.0735279383,0.1567821183
Marijuana Use in the Past Month,18 or Older,2002-04,"Michigan Pathways",0.0891735791,0.0660648667,0.11933263
Marijuana Use in the Past Month,18 to 25,2002-04,"Michigan Pathways",0.2127177287,0.1678219711,0.2657879855
Marijuana Use in the Past Month,26 or Older,2002-04,"Michigan Pathways",0.0678363157,0.0450092592,0.1010158406
Marijuana Use in the Past Month,12 or Older,2002-04,"Michigan Western",0.0582555422,0.0417274425,0.0807785043
Marijuana Use in the Past Month,12 to 17,2002-04,"Michigan Western",0.0832567947,0.0534123082,0.127530416
Marijuana Use in the Past Month,18 or Older,2002-04,"Michigan Western",0.0553637022,0.0387410763,0.0785358811
Marijuana Use in the Past Month,18 to 25,2002-04,"Michigan Western",0.1389632862,0.1010081482,0.1881949293
Marijuana Use in the Past Month,26 or Older,2002-04,"Michigan Western",0.0408815108,0.0251744798,0.0657278091
Marijuana Use in the Past Month,12 or Older,2002-04,"Michigan Kalamazoo",0.0793929462,0.064127103,0.0979127065
Marijuana Use in the Past Month,12 to 17,2002-04,"Michigan Kalamazoo",0.090790939,0.0649716892,0.1254934792
Marijuana Use in the Past Month,18 or Older,2002-04,"Michigan Kalamazoo",0.0779467132,0.0621224708,0.0973832717
Marijuana Use in the Past Month,18 to 25,2002-04,"Michigan Kalamazoo",0.2175165262,0.1808541589,0.2592587533
Marijuana Use in the Past Month,26 or Older,2002-04,"Michigan Kalamazoo",0.0488042328,0.0337900911,0.0700063252
Marijuana Use in the Past Month,12 or Older,2002-04,"Michigan Lakeshore",0.0787686642,0.0630619102,0.0979783847
Marijuana Use in the Past Month,12 to 17,2002-04,"Michigan Lakeshore",0.0976558252,0.0727437785,0.1299041091
Marijuana Use in the Past Month,18 or Older,2002-04,"Michigan Lakeshore",0.0762619679,0.0597118827,0.0969263221
Marijuana Use in the Past Month,18 to 25,2002-04,"Michigan Lakeshore",0.1844909167,0.1517338572,0.2224651038
Marijuana Use in the Past Month,26 or Older,2002-04,"Michigan Lakeshore",0.0568306505,0.0401469198,0.0798706659
Marijuana Use in the Past Month,12 or Older,2002-04,"Michigan Mid South",0.0666944498,0.0549642198,0.080714282
Marijuana Use in the Past Month,12 to 17,2002-04,"Michigan Mid South",0.0914031302,0.0707477879,0.1173275436
Marijuana Use in the Past Month,18 or Older,2002-04,"Michigan Mid South",0.0635867729,0.0512801064,0.0786022081
Marijuana Use in the Past Month,18 to 25,2002-04,"Michigan Mid South",0.1764871282,0.1460968876,0.2116322204
Marijuana Use in the Past Month,26 or Older,2002-04,"Michigan Mid South",0.0401520482,0.0284910945,0.0563090213
Marijuana Use in the Past Month,12 or Older,2002-04,"Michigan Region 9",0.0700067209,0.056225867,0.0868543941
Marijuana Use in the Past Month,12 to 17,2002-04,"Michigan Region 9",0.0794556871,0.0577449222,0.1083902174
Marijuana Use in the Past Month,18 or Older,2002-04,"Michigan Region 9",0.0690286185,0.0546303848,0.0868728989
Marijuana Use in the Past Month,18 to 25,2002-04,"Michigan Region 9",0.2023175956,0.1640796379,0.2468353812
Marijuana Use in the Past Month,26 or Older,2002-04,"Michigan Region 9",0.0489724375,0.0352857904,0.0675958824
Marijuana Use in the Past Month,12 or Older,2002-04,"Michigan Detroit City",0.0911643849,0.0741771784,0.111572988
Marijuana Use in the Past Month,12 to 17,2002-04,"Michigan Detroit City",0.0667754488,0.0491360218,0.0901469391
Marijuana Use in the Past Month,18 or Older,2002-04,"Michigan Detroit City",0.0947916756,0.076138332,0.1174340598
Marijuana Use in the Past Month,18 to 25,2002-04,"Michigan Detroit City",0.2182379029,0.1812695408,0.260348196
Marijuana Use in the Past Month,26 or Older,2002-04,"Michigan Detroit City",0.0709993834,0.051848974,0.0965030809
Marijuana Use in the Past Month,12 or Older,2002-04,"Michigan Genesee",0.092309189,0.0724211705,0.1169700594
Marijuana Use in the Past Month,12 to 17,2002-04,"Michigan Genesee",0.1054674368,0.0763666688,0.1439294828
Marijuana Use in the Past Month,18 or Older,2002-04,"Michigan Genesee",0.0906730393,0.0696408075,0.1172566592
Marijuana Use in the Past Month,18 to 25,2002-04,"Michigan Genesee",0.2380518366,0.1925136702,0.2904867535
Marijuana Use in the Past Month,26 or Older,2002-04,"Michigan Genesee",0.065674371,0.045090465,0.0947227785
Marijuana Use in the Past Month,12 or Older,2002-04,"Michigan Kent",0.0603844068,0.0475754274,0.0763655028
Marijuana Use in the Past Month,12 to 17,2002-04,"Michigan Kent",0.0880453225,0.063725095,0.1204530948
Marijuana Use in the Past Month,18 or Older,2002-04,"Michigan Kent",0.0567531246,0.0435426012,0.0736629487
Marijuana Use in the Past Month,18 to 25,2002-04,"Michigan Kent",0.1510692145,0.1206895633,0.1874656206
Marijuana Use in the Past Month,26 or Older,2002-04,"Michigan Kent",0.0373615632,0.0249182929,0.0556638231
Marijuana Use in the Past Month,12 or Older,2002-04,"Michigan Northern",0.0665838425,0.0536503571,0.0823638432
Marijuana Use in the Past Month,12 to 17,2002-04,"Michigan Northern",0.1207489251,0.0937013091,0.1542750115
Marijuana Use in the Past Month,18 or Older,2002-04,"Michigan Northern",0.0601136856,0.0467298522,0.077021051
Marijuana Use in the Past Month,18 to 25,2002-04,"Michigan Northern",0.1743229508,0.1395514632,0.2155875572
Marijuana Use in the Past Month,26 or Older,2002-04,"Michigan Northern",0.0416160807,0.0286474211,0.0600924384
Marijuana Use in the Past Month,12 or Older,2002-04,"Michigan Riverhaven",0.0631655813,0.047261391,0.0839501881
